encoded_label,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
11,14988698,35,17,38516,41749,18314.54279,17362.24566,5007.113049,6111.464701,112.284603,15328.41612,6,22433,8911.235434,6603.340579,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,10101052,12,15,8572012,8531239,251893.875,251877.15,1354355.063,1347723.918,8.117966,2456.278811,5,8505682,124704.3457,946223.6108,10004120,10000000.0,10004120,0.0,8505682,8505682.0,8505682,0.0
1,3400439,90,3164,3199978,3174952,485777.0,558201.8333,1198029.862,1282372.485,4.411195,1274.247237,90,3149310,242888.5,836924.3568,3257635,3257635.0,3257635,0.0,3149310,3149310.0,3149310,0.0
8,14447671,236,43,13884685,13845346,3611904.0,3602108.5,6849822.498,6830134.245,0.692153,66.23905,27,13583075,1605296.778,4493559.323,14146120,14100000.0,14146120,0.0,13583075,13600000.0,13583075,0.0
6,10212087,2080,1,83673,10000159,40894.5,1451749.286,31991.17086,3769587.143,1.468848,623.085173,1,9966720,729434.7857,2658772.634,10212087,10200000.0,10212087,0.0,9966720,9966720.0,9966720,0.0
0,14660023,54,9,4822941,4898066,251648.0172,154050.4842,831379.3336,657900.4519,10.572971,1881.44316,9,4822941,95194.95455,515520.3022,2490570,3174812.5,4872939,1135447.56,2399525,3067685.0,4822941,1171754.645
8,3422137,646,35,1270931,1270443,289165.9091,244466.3846,340646.0332,340057.0918,7.597592,515.467382,35,1029131,136885.48,218290.0279,3180825,3180825.0,3180825,0.0,1029131,1029131.0,1029131,0.0
5,14998534,15707,95,24734,62818,19998.04533,20059.69746,2757.193894,5464.261876,99.943101,11093.68422,32,24119,10012.3725,5350.385408,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,11918048,21,26,4839862,4839926,518176.0,510340.6087,1169450.822,1190075.621,4.027505,1016.609431,8,4839838,253575.4894,847973.3363,2743066,3707427.333,5218482,1325170.289,2352462,3257302.667,4839838,1375213.579
5,14994734,94,5976,134200,25053,20019.67156,19993.83445,6675.017622,3441.914956,100.035119,11103.89821,76,24041,10003.15811,5648.871218,-1,0.0,-1,0.0,-1,0.0,-1,0.0
3,14924476,55,385,5973525,5901797,233194.9375,391489.6579,757817.6294,951100.6707,6.968419,472.177382,30,5901797,144897.8252,598083.8792,9866011,9866011.0,9866011,0.0,5901797,5901797.0,5901797,0.0
8,14970116,24,51,1013743,1048597,176119.0118,173332.9762,231465.3218,208685.7752,11.422757,2064.179062,9,684255,88059.50588,141999.0157,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,210076,194,2,134687,129035,53086.0,42015.2,71695.51431,52480.8528,47.60182,14275.78591,2,129035,23341.77778,43162.69866,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14999272,212,4,43787,30037,19148.17391,19156.15837,5042.137499,3701.180537,104.471737,12149.92301,4,30037,9578.079183,6083.235319,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,11567196,344056,152068,5113716,5457651,2313439.2,2787729.25,2482880.267,3027402.732,0.950965,263.676694,17,5113716,1156719.6,2048378.394,5291218,5500763.5,5710309,296342.088,4947162,5030439.0,5113716,117771.4628
0,14590707,70,2,5861227,5861454,257590.8125,221068.3182,898376.6228,811917.5322,7.950266,2322.505688,2,5861043,126875.713,622762.3341,2021563,4863568.333,6312742,2461410.031,1907895,3331616.333,5861043,2196311.224
2,10406935,406509,350455,10000426,10000724,5203467.5,5175589.5,6783923.769,6823770.65,0.576539,25.944238,164,9649807,2081387.0,4233998.343,10000426,10000000.0,10000426,0.0,9649807,9649807.0,9649807,0.0
11,14997993,46,1792,28048,24489,19877.02785,19844.20133,2100.676712,1900.841105,100.746813,11639.62405,2,20425,9932.445695,4814.491334,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14998265,143,2,38979,25010,19130.44005,19132.33972,4695.089645,3696.812327,104.6121,12176.87513,2,23882,9565.220026,5183.515695,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,53082,-1,-1,-1,-1,0.0,0.0,0.0,0.0,37.677555,2901.171772,53082,53082,53082.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,11783853,8,26,10983674,10983961,354112.1818,294596.325,1908852.199,1734052.307,6.364642,1953.860083,8,10958370,159241.2568,1272945.841,11084816,11100000.0,11084816,0.0,10958370,11000000.0,10958370,0.0
11,10077792,10039435,10039447,10039435,10039447,10000000.0,10000000.0,0.0,0.0,0.396912,21.433266,38345,10001090,3359264.0,5751990.044,10039435,10000000.0,10039435,0.0,10001090,10000000.0,10001090,0.0
5,14974679,9,616,69792,485017,30251.87677,327749.7045,11851.28822,151032.1273,36.127653,7911.354894,9,69792,27730.88704,13586.25389,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14978927,415,13,120766,57299,44331.31157,17356.80997,22870.91764,6372.079177,80.246068,12960.54117,5,53580,12472.0458,7182.191461,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,9556507,2,5513,345697,4628813,596.568298,1194541.25,8609.19049,1686438.133,1677.181841,67181.13637,2,345697,596.275473,8519.253463,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,13859985,8,18,3370196,3368287,165457.8193,112682.8049,446297.8613,366269.5928,15.007231,2430.738561,5,3244655,66956.44928,271365.9741,1158070,4577080.0,9202365,4155598.037,1034172,1966647.0,3244655,1145034.307
5,14991739,177,2,37894,38479,18421.18327,16986.12472,5330.904342,6154.93872,113.195674,15528.41868,2,24745,8839.46875,5831.537281,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
10,30972040,9,21,210120,30403443,929.107843,37791.18919,8892.239194,1065629.634,46.106101,36739.52378,1,30403426,21704.30273,804852.3945,30972040,31000000.0,30972040,0.0,30403426,30400000.0,30403426,0.0
6,180777,12,29,36680,65724,9639.333333,14113.90909,14111.37209,20679.03426,138.291929,31818.20696,12,65105,7532.375,15586.71977,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,9112860,16,5,4175261,4175224,167534.2407,116831.5385,629967.861,528032.6257,14.704495,2648.45504,5,4149664,68517.74436,403551.1774,2027108,3444139.5,4861171,2003985.166,1919807,3034735.5,4149664,1576747.006
0,3020663,172,173,2972641,2995727,302066.3,374675.125,938392.7813,1059064.889,6.621063,4351.693651,3,2972641,158982.2632,681397.1144,2996140,2996140.0,2996140,0.0,2972641,2972641.0,2972641,0.0
5,14991173,110,966,74005,481104,30285.19798,313311.8043,12246.75724,166029.1436,36.221315,7919.193515,23,74005,27658.99078,13805.31011,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,14642629,14,10,5592221,5592697,260310.1429,185349.7342,895669.0966,762900.2695,9.356243,1653.118439,10,5566580,107666.3897,582917.5322,1696252,2859547.0,5759174,1770642.969,1068417,2547732.6,5566580,1923432.632
0,12323813,81,1,3896521,3897024,373448.8788,285408.2093,895280.3973,796324.2095,6.32921,2250.764435,1,3896278,160049.5195,608632.3865,1277217,3068245.0,4981394,1717487.004,1172532,2459243.75,3896278,1190600.381
5,14983504,5685,15712,24344,25224,20004.67824,19994.59947,3089.760066,2712.507992,100.110094,11112.22048,26,22761,9995.666444,6766.737902,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14425384,960212,960036,964399,964558,961645.9333,961646.2,1075.028768,1345.174163,2.218312,248.450925,521,963839,465334.9677,487729.2705,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14991120,124,2,44432,44072,19072.67176,19130.05875,5211.014285,4065.184298,104.795372,12182.47869,2,37791,9548.484076,6223.414571,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14997270,5676,15546,24951,24763,19988.65333,19996.36,3203.766451,2820.078224,100.151561,11116.82326,13,23189,9991.518987,6642.210507,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14999522,123,5635,64815,25099,20026.06409,19991.872,5132.143368,3256.311319,100.069856,11107.75397,87,24412,9999.681333,6830.191427,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10077576,10038737,10038921,10038737,10038921,10000000.0,10000000.0,0.0,0.0,0.396921,21.433726,38655,10000082,3359192.0,5751179.444,10038737,10000000.0,10038737,0.0,10000082,10000000.0,10000082,0.0
0,10013981,104,2,2893802,2893863,333744.3333,263525.8158,696967.4541,629703.0639,6.990227,1835.43388,2,2893620,145130.1594,480782.546,2895652,4715034.5,6534417,2572995.407,2392600,2643110.0,2893620,354274.6395
11,14443849,959602,942775,961031,977727,960207.4667,960328.7333,397.5064,6650.482163,2.215476,310.166632,38703,921827,465930.6129,446977.2055,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14984808,52,12,40965,45670,17670.76415,17335.62847,5552.585009,6384.833028,114.382513,15490.1551,6,22526,8747.698774,6848.344275,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14997107,14,10,61306,120599,17561.01522,43420.29651,6306.629778,21427.31264,80.015432,13360.57681,10,46639,12508.01251,7539.43524,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14824442,38949,271,9608751,9810745,2117777.429,2236360.833,3424185.468,3817709.768,1.011842,177.81445,22,9608751,1058888.714,2553658.11,1403048,4941480.667,10570185,4928085.523,1201076,4418609.333,9608751,4537690.762
7,88,-1,-1,-1,-1,0.0,0.0,0.0,0.0,22727.27273,909090.9091,88,88,88.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14999599,5636,15721,24760,24913,20005.64219,19999.38533,3146.881552,2719.813853,100.069342,11107.69695,7,23034,9999.732667,6756.710199,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14993110,14753,5663,25556,24600,19995.73298,20006.63151,2841.421347,3122.144583,100.045954,11105.10094,1,22401,10002.07472,4382.093794,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,10406664,543424,118625,3056866,3468366,1486666.286,1425972.286,1057052.541,1376847.436,1.537476,392.825213,17,3056866,693777.6,967711.4062,2132003,3259457.667,4589456,1241183.614,1710507,2430001.333,3056866,677942.3505
0,21828,6,0,19555,120,727.6,17.315789,3564.749584,38.596996,2336.448598,1346344.145,0,19497,436.56,2757.541271,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14996119,5120,142,25871,32998,19915.16468,19892.47809,1755.296018,1744.623577,100.559351,11253.44498,4,20551,9950.974784,7098.038042,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14574828,33,0,1290875,1290869,82811.52273,71094.54146,281915.4867,262321.7293,26.278183,5930.704637,0,1290770,38154.0,195019.8792,1052876,1301724.0,2284095,360661.3366,1046861,1149258.9,1290770,80631.22886
5,14998427,380,5694,54542,24967,19992.65421,19990.59467,4604.475465,3324.019233,100.077161,11108.56492,48,24057,9998.951333,6184.897461,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14999886,515,334,30339,24983,19230.62308,19232.41078,3332.077367,4310.413996,104.067458,11227.48533,6,22553,9615.311538,5493.466458,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,13482615,34,31,4997866,4997756,518559.9615,518561.0,1021876.558,1021854.205,4.005158,1578.032155,9,4997741,254388.9623,755309.2778,2696481,4049157.667,5016502,1207056.385,1602538,2760713.0,4997741,1937729.006
5,14996830,79,15,25063,49646,19128.60969,19131.62324,3612.971508,3925.177865,104.62211,12227.5841,15,22589,9564.304847,6316.315299,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,14980378,19,12,452966,484369,526.883898,265.482198,7690.933513,6203.519807,5664.810327,5592620.293,5,452859,176.530497,4456.196298,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12788583,3,13,3730302,3730282,335881.2368,271561.3404,847106.1638,770989.8359,6.802943,2508.252869,3,3704774,148704.4535,577135.0434,1370305,2534238.0,3885197,1105558.04,1080529,2170965.4,3704774,1236189.863
5,14987419,118,3,36811,24262,19116.60587,19131.61558,4605.983323,3494.974704,104.687805,12071.65824,3,21008,9558.302934,4900.611297,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,14760152,22,13,404679,404586,743.385646,372.530163,9979.236771,7765.838502,4019.335302,3970512.634,10,404573,248.801551,5779.819681,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,2723534,2470948,2469388,2470948,2469388,2470948.0,2469388.0,0.0,0.0,1.46868,73.434002,252586,2216802,907844.6667,1133590.571,2470948,2470948.0,2470948,0.0,2216802,2216802.0,2216802,0.0
11,14996945,22,15,128100,76523,32670.96514,16822.10799,27009.53783,6688.073173,90.018334,11675.71129,10,42091,11117.08302,6950.303306,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12114160,107,2,6462137,6410198,605695.7,484557.72,1533786.024,1377556.051,3.879757,1547.940592,2,6410198,263351.3043,1034659.047,3483707,5500948.5,7518190,2852810.288,2909108,4659653.0,6410198,2475644.481
11,10077678,10038262,10039232,10038262,10039232,10000000.0,10000000.0,0.0,0.0,0.396917,21.433509,38446,9999816,3359226.0,5750919.657,10038262,10000000.0,10038262,0.0,9999816,9999816.0,9999816,0.0
6,1536446,55,29,843417,843876,204321.2,128037.1667,365478.5729,243680.7731,12.366201,1573.761785,29,713296,85358.11111,176895.0241,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14999704,31,208,21124,26897,19762.45586,19756.32806,1725.778138,2500.570777,101.335333,12583.44831,3,20508,9874.722844,7355.767356,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,172538,-1,-1,-1,-1,0.0,0.0,0.0,0.0,11.591649,498.440923,172538,172538,172538.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14442739,959332,958529,961554,962097,960236.6667,960244.4,564.297309,935.398868,2.215646,310.19047,38978,921803,465894.8065,447713.1246,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14216248,4,27,1145446,1202101,68677.52657,65875.83256,209914.8236,209138.3504,29.825028,6410.411523,4,1144901,33608.1513,149172.8263,5845482,5845482.0,5845482,0.0,1144901,1144901.0,1144901,0.0
8,14641565,23,695,1749050,2016807,366039.125,590984.0833,465088.0355,505813.5422,4.507715,743.772951,23,1749050,225254.8462,305421.0256,13230221,13200000.0,13230221,0.0,1749050,1749050.0,1749050,0.0
11,14985851,8793,140,25053,22328,19949.11585,19948.41811,1630.936406,1395.445548,100.361334,11829.15805,14,20647,9970.626081,7531.52858,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,7943145,3,92,6215155,6221334,528795.5333,722104.0909,1588330.174,1840019.415,3.525052,895.363235,3,6215080,294190.5556,1195598.578,7788586,7788586.0,7788586,0.0,6215080,6215080.0,6215080,0.0
6,1932848,60,61,1760116,1760091,483199.75,483205.0,855152.28,855132.3169,5.173713,2097.940448,20,1760071,214760.8889,582292.4562,1760246,1760246.0,1760246,0.0,1760071,1760071.0,1760071,0.0
6,12615851,352,230608,2503500,2823045,1114752.545,1146895.545,886604.037,925254.652,1.902369,514.590732,0,2503475,548515.2609,781128.6303,1288382,2043650.5,3282171,904292.472,1106124,1708204.5,2503475,636206.895
0,6847484,7,0,6341332,6567336,28531.12083,11224.3898,409483.8303,266337.6693,124.133185,124532.602,0,6341332,8065.352179,217736.8937,6593432,6593432.0,6593432,0.0,6341332,6341332.0,6341332,0.0
6,553860,71,143,293272,132898,110772.0,76946.0,151716.7452,70125.27362,21.666125,9200.881089,19,132560,50350.90909,63295.90335,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14998171,13,8,50151,42919,17603.48709,17355.09722,5736.184272,5913.815486,114.5473,15545.62886,3,22787,8735.102504,6741.735914,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14998764,116,2,41194,41268,18355.87868,16986.1427,5348.937748,5899.476645,113.409345,15468.67462,2,21761,8822.802353,5065.55619,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,3357,16,432,1902,2323,727.25,1067.0,895.631946,1087.750201,2680.965147,296097.7063,16,1746,419.625,574.66498,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,100287,64,2,69191,28358,20057.4,15480.66667,30520.41102,14355.86587,99.713821,76500.44373,2,28379,11143.0,12878.30599,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14225440,31077,31063,2007289,2007391,936290.2667,739239.1053,918123.2593,824939.5386,2.530677,228.604528,16,1826413,406441.1429,662080.165,2004684,2006506.143,2008240,1170.829183,1581411,1698773.143,1826413,119356.3586
5,14998632,140,3,44773,40353,19094.11083,19133.14815,4551.297234,3783.42807,104.676213,12181.04425,3,37243,9559.357553,5867.178263,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14819237,66,40,7774949,7444964,371416.0513,564606.0,1280834.943,1455045.051,4.52115,477.217552,40,7444964,224533.8939,941697.0654,2810911,6134145.5,9457380,4699763.301,2038623,4741793.5,7444964,3822860.383
11,14998769,28,28,36721,41744,18316.97555,17359.09154,5046.059092,5851.395986,112.209209,15358.06039,7,20488,8917.222949,4129.493553,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14997737,15224,5677,26459,24450,20000.20027,19993.13733,2792.030334,3123.04262,100.081766,11109.07599,22,22887,9998.491333,6853.783289,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,2432963,21,44,2293387,2319200,295922.875,481520.0,807291.8419,1027644.242,6.165322,1612.437181,17,2293387,173783.0714,610354.901,2318792,2318792.0,2318792,0.0,2293387,2293387.0,2293387,0.0
8,3037844,1,18,261864,268014,4467.417647,10599.76981,30400.46255,45883.79483,311.734243,305824.7889,1,258534,3211.251586,25304.41227,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,14675061,1,85,10036602,9757059,1467153.1,1467485.5,3191914.645,3130062.699,1.499142,118.636645,1,9748643,698812.4286,2205498.386,3762826,6899714.0,10036602,4436229.553,3450104,6599373.5,9748643,4453739.638
11,14991407,20,9,40381,38679,17623.13177,17411.62253,5547.069203,5967.595252,114.265459,15481.33541,8,22907,8756.662967,5798.889791,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,1186211,2,0,192585,143383,5112.978448,29454.61539,20019.86903,31989.97577,230.144553,238622.8083,0,107046,4361.069853,14655.5209,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14999657,37,18,25627,41907,17625.91892,17281.93195,5202.227776,6193.283107,114.669289,15499.55442,18,22038,8725.803956,4383.004723,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,11539733,47,39,2785310,2836266,311884.6757,425510.2222,670936.7251,773142.503,5.71937,2744.084287,39,2785310,177534.3538,521758.4461,1429252,2076794.6,2891154,651777.1827,1070980,1772699.0,2785310,770575.2939
2,78364,63,3,75122,37937,8707.111111,9641.5,24910.34765,17174.96967,242.458272,45722.52565,2,37937,4353.555556,12047.72885,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14993211,5621,11888,24623,28659,20002.58745,20000.21629,3131.983258,2806.556861,100.04528,11105.02614,24,22772,10002.1421,5251.083621,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,12480072,86,49,5033368,5007996,1245437.2,1132234.364,2020824.486,1942075.938,1.842938,713.136911,49,5007596,567276.0,1452895.477,1546944,4120738.333,5614516,2238551.428,1298632,3742454.667,5007596,2116853.975
3,109,109,-1,109,-1,109.0,0.0,0.0,0.0,18348.62385,733944.9541,109,109,109.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12956834,2,2,7742109,7742158,315409.3415,235119.5636,1242176.881,1077744.626,7.563576,1766.01784,2,7717039,133575.6082,812852.2288,1250000,3140015.5,7857049,3175053.193,1106473,2920846.0,7717039,3211165.106
7,14853316,87,133816,5140904,5284296,530475.5714,639588.087,1169131.674,1229405.656,3.568227,377.491464,87,5006875,285640.6923,835783.4063,2537013,3643875.25,5417287,1257309.635,1267072,2807606.75,5006875,1599406.0
5,14993074,101,2,38609,32292,18328.94132,16964.08947,5152.358921,5888.833103,113.58578,15605.07205,2,30892,8809.091657,5065.887621,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,177220,31,68,44181,48320,19691.11111,17035.25,21732.27371,22852.33917,107.211376,42754.76809,10,41859,9845.555556,17368.4616,-1,0.0,-1,0.0,-1,0.0,-1,0.0
10,2143989,5,17,418101,221548,3963.011091,1816.95591,26141.13435,15348.85595,750.470268,684476.4595,4,209210,1333.326493,13330.38281,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14795160,40,0,7324879,7575970,301942.0408,250721.7586,1119532.643,1070545.154,7.367274,2840.050395,0,7324879,136992.2222,764468.6967,5750961,7377398.0,9003835,2300129.264,3097970,5211424.5,7324879,2988876.017
5,14426065,960020,959872,963171,963131,961691.8,961657.7333,862.255986,949.087379,2.218207,248.439197,469,962477,465356.9355,487839.4846,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,285268,-1,-1,-1,-1,0.0,0.0,0.0,0.0,7.010951,350.547555,285268,285268,285268.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14996906,5655,15723,24560,25352,19995.87467,19998.21362,3204.745341,2732.306539,100.087311,11109.69156,2,23785,9997.937333,7061.180755,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14522267,208,134283,5299647,5161861,899178.0,854251.0,1693731.65,1578352.488,2.410092,263.11319,157,5161861,427125.5,1181422.695,2764871,4702562.667,5766327,1680772.521,2629344,4017937.0,5161861,1283864.393
6,9878093,13,25,9647468,9647462,753836.9231,705578.0714,2672280.804,2573832.27,2.935789,821.919777,9,9647392,352789.0357,1821667.672,9702118,9702118.0,9702118,0.0,9647392,9647392.0,9647392,0.0
0,226104,6,15,97974,67911,25122.66667,18374.85714,38550.52741,31144.95093,79.609383,25957.0817,3,67671,13300.23529,24815.19541,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,63,63,-1,63,-1,63.0,0.0,0.0,0.0,31746.03175,1269841.27,63,63,63.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14442139,959640,959417,961168,961610,960254.9333,960261.6667,443.062712,580.229039,2.215738,310.203357,38081,922954,465875.4516,448849.3168,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14994072,247,2,39705,33476,18403.63882,16945.45701,5424.305374,6014.080145,113.37814,15558.41535,2,21745,8825.233667,5341.004229,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14428803,959564,960032,963936,964268,961821.9333,961876.2667,1222.718398,1324.03787,2.217786,248.392053,544,962827,465445.2581,487679.8101,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,14926298,62,46,4997206,4997242,1066121.0,995081.6667,1808856.497,1751191.763,2.076871,548.829991,19,4997176,497543.2667,1317742.196,2215574,3695098.0,5033458,1523421.093,1866650,3520371.5,4997176,1634944.739
8,1601059,633,133719,341359,342053,145550.8182,204300.8571,119197.4778,94774.27392,12.491732,861.304924,26,341328,84266.26316,109960.5151,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,64361,3,11,24285,22710,82.408451,210.138614,882.435477,1314.909481,16873.57251,17600000.0,1,22710,59.318894,697.519237,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,273559,273559,-1,273559,-1,273559.0,0.0,0.0,0.0,10.966556,3724.973406,1362,272197,136779.5,191509.2651,-1,0.0,-1,0.0,-1,0.0,-1,0.0
10,14859595,250,7,339991,477678,125509.7712,17668.92747,89629.89008,64821.13697,64.672018,77479.09684,7,254406,15478.74479,42479.98138,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,245565,54,-1,182041,-1,10229.875,0.0,37133.36277,0.0,105.878281,5672.632501,48,182041,9822.6,36408.51335,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14997298,134,23,22072,121464,18380.68466,41214.30303,4184.635834,25198.34792,78.68084,12507.38633,23,22072,12720.35454,6774.882165,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,152591,152591,-1,152591,-1,152591.0,0.0,0.0,0.0,13.106933,524.277316,152591,152591,152591.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14423306,959623,959674,963475,963524,961494.1333,961455.2667,1001.267223,1042.793636,2.218631,248.48672,500,962677,465267.9355,487671.0426,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14912173,216,32,4890335,4792180,292392.6863,217121.5735,712456.467,603331.048,8.114176,383.780419,14,4643025,124268.1083,443077.8863,3843337,4881913.5,5920490,1468768.972,1197223,2920124.0,4643025,2436549.961
6,12583308,13,12,7570677,7608646,338370.7568,251666.16,1358090.141,1178004.379,7.072862,1286.386696,12,7570644,142992.1364,887965.7778,3789645,5699145.5,7608646,2700441.504,3595360,5583002.0,7570644,2810950.274
1,56029,-1,-1,-1,-1,0.0,0.0,0.0,0.0,35.6958,2748.57663,56029,56029,56029.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13705706,19634,7022,7700742,7701481,2284284.333,2271542.833,2871600.386,2874987.798,1.021472,141.036149,73,7680620,1054285.077,2186648.033,2388346,4233468.333,7701481,3005441.841,2277803,4182959.667,7680620,3033093.937
8,6972424,6972424,-1,6972424,-1,6972424.0,0.0,0.0,0.0,0.430266,22.373854,166087,6806337,3486212.0,4695365.804,6972424,6972424.0,6972424,0.0,6806337,6806337.0,6806337,0.0
8,318495,318495,-1,318495,-1,318495.0,0.0,0.0,0.0,9.4193,549.459175,38386,280109,159247.5,170923.9725,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,14833584,208,21948,3238295,2790493,529770.8571,562537.5385,606168.5747,535029.6756,3.775217,405.768424,23,2790493,269701.5273,456030.9391,13052011,13100000.0,13052011,0.0,2790493,2790493.0,2790493,0.0
2,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,399,159,-1,240,-1,199.5,0.0,57.266919,0.0,7518.796992,523809.5238,159,240,199.5,57.266919,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,11957463,47,9,6908568,6833498,304923.9487,186835.3594,1179660.196,922131.7744,8.781127,1524.48726,9,6833498,114975.6058,724193.7435,1751613,3769474.0,6859772,2717703.614,1264336,3581663.667,6833498,2899804.886
8,14980562,133,37,1175887,1039215,276371.8491,383578.7692,281216.8048,374093.168,6.274798,450.183378,9,842361,161081.3118,229535.0924,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14999511,124,3,37486,39867,18232.6253,17006.2483,5499.614637,5894.145662,113.737041,15580.44126,3,23079,8797.367155,5203.638123,-1,0.0,-1,0.0,-1,0.0,-1,0.0
4,9442202,5,2,4354721,4314882,74418.69048,54076.44253,533916.1427,450534.6479,31.984065,31164.23478,1,4289369,31369.44186,340956.3998,4246368,4333259.0,4420150,122882.4306,4060259,4174814.0,4289369,162005.2346
5,14986547,80,2,41727,42008,19114.8023,19130.54662,4739.212246,3605.627872,104.693896,12284.28403,-14,40465,9557.746811,6283.066571,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14442071,959638,958923,960735,960821,960196.4667,960117.8,306.73706,472.363616,2.215749,310.204818,39022,921713,465873.2581,447877.2754,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,14640209,81,118,4105471,3793418,410042.4,488006.9667,702868.127,722874.254,4.576437,321.101973,10,3793418,221821.3485,499812.9984,9584883,9584883.0,9584883,0.0,3793418,3793418.0,3793418,0.0
