encoded_label,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
0,12987423,54,2,5899145,5899766,418923.5161,324685.575,1374514.491,1218569.059,5.620823,1922.860293,2,5899039,180380.875,917474.915,2002328,4298108.333,5900342,2039456.673,1846431,4210584.0,5899039,2109107.333
5,14998979,54,101,30919,25249,19155.78416,19131.4917,3251.580367,3951.664668,104.540449,12260.70121,54,21459,9571.779834,2415.945736,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,4644225,29,15,1270547,1079974,165865.1786,195302.1304,329473.1263,300492.5882,11.412022,4161.512416,15,1079974,89312.01923,217475.4252,1758922,1758922.0,1758922,0.0,1079974,1079974.0,1079974,0.0
5,14980278,62,10,21473,215069,18135.14788,44779.42515,4776.459449,31153.40544,77.501899,11615.27176,10,21473,12914.03276,7786.852254,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14996471,137,2,36325,40102,18327.39976,16981.15742,5122.416351,6192.133961,113.56005,15571.53013,2,22955,8811.087544,5058.973644,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14997537,5641,15642,25095,24488,19987.392,19996.716,3196.079093,2760.130469,100.149778,11116.62535,5,23151,9991.696869,5433.781587,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14959026,123,125,14786637,45624,1662114.0,14971.83333,4921785.519,22095.44067,1.136438,406.109328,3,14786637,934939.125,3693831.286,14959026,15000000.0,14959026,0.0,14786637,14800000.0,14786637,0.0
8,18,18,-1,18,-1,18.0,0.0,0.0,0.0,111111.1111,4444444.444,18,18,18.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,51478,-1,-1,-1,-1,0.0,0.0,0.0,0.0,38.851548,2292.241346,51478,51478,51478.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14422550,960027,959799,963352,962954,961412.5333,961463.2,884.153135,905.005501,2.218748,248.499745,399,962394,465243.5484,487632.1287,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,14337638,3,5,8176478,8177487,331907.1395,242575.3051,1292009.423,1109318.166,7.253636,1577.665722,3,8151239,139200.3689,841062.1931,1514039,3322420.75,8267141,3298440.932,1415267,3218461.25,8151239,3290453.101
0,61632172,98,132,61253500,92366,6163217.2,36321.25,19400000.0,46230.71583,0.324506,101.894835,18,61253500,3243798.526,14000000.0,61632172,61600000.0,61632172,0.0,61253500,61300000.0,61253500,0.0
10,14999860,11,8,8217766,8426881,18587.12392,9585.885936,319517.5455,239012.1355,156.801463,142799.5328,2,8217766,6380.204168,187331.3284,3008939,4920519.0,8495029,3098112.007,2457714,4548242.333,8217766,3188176.51
7,7309901,268724,7041206,6738216,7041206,2436633.667,7041206.0,3725318.909,0.0,0.820805,95.897332,0,6738216,1461980.2,2952990.294,7006940,7006940.0,7006940,0.0,6738216,6738216.0,6738216,0.0
3,147941,39984,-1,107957,-1,73970.5,0.0,48064.16923,0.0,20.278354,811.134168,39984,107957,73970.5,48064.16923,-1,0.0,-1,0.0,-1,0.0,-1,0.0
3,12823139,65,863,10021095,10001464,345926.2162,610556.0,1635810.815,2153357.622,4.679042,323.165802,30,10000651,217341.339,1296914.663,11411980,11400000.0,11411980,0.0,10000651,10000000.0,10000651,0.0
9,56,56,-1,56,-1,56.0,0.0,0.0,0.0,35714.28571,1428571.429,56,56,56.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14418373,4322,4330,1846676,2004701,514941.8929,527497.9259,668428.351,780771.1357,3.953289,376.464113,13,1832020,257470.9464,531173.9306,2002695,2004475.857,2006590,1284.785965,1290458,1619175.857,1832020,240983.4109
5,14998157,143,2,40972,41896,18268.56707,16908.85795,5712.832713,6220.118721,113.947334,15588.98203,2,36388,8781.122365,6036.735529,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,130243,205,4,49084,25799,11822.18182,7985.307692,16381.00069,10847.94872,199.626851,25867.03316,4,26434,5209.72,9682.740741,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,131273,-1,-1,-1,-1,0.0,0.0,0.0,0.0,15.235425,700.829569,131273,131273,131273.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,5169931,2,76,2146890,2147258,343905.8667,430827.5833,615773.716,665527.581,5.609359,1382.803755,2,2146249,184640.3929,475952.6285,2147258,2507105.5,2866953,508901.2149,1200358,1673303.5,2146249,668845.9404
0,14204903,106,3,11264909,11265149,1183730.917,835547.7059,3266558.559,2764969.886,2.182345,352.483928,3,11264652,473496.7667,2096381.814,2783891,7061707.5,11339524,6049746.112,2696494,6980573.0,11264652,6058602.624
8,14898969,0,0,1625493,1405016,229214.9077,361236.8205,363906.5881,377668.781,7.114586,1854.557856,0,1117312,141894.9429,200935.6749,4906841,4906841.0,4906841,0.0,1117312,1117312.0,1117312,0.0
1,57507,-1,-1,-1,-1,0.0,0.0,0.0,0.0,34.778375,2312.761925,57507,57507,57507.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14444340,959651,958670,961242,1922004,960331.8,1028984.714,485.97203,257029.8886,2.146169,301.017561,38379,960574,481478.0,450292.7112,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,14980136,3,11,8114019,8114885,416114.8889,311921.9767,1412970.188,1286066.707,5.407161,1273.486436,3,8088760,187251.7,958388.6385,1347603,2995993.8,8190943,2911146.741,1248561,2867081.2,8088760,2925596.501
5,14995668,1,1422,26612,26290,19226.14121,19225.21539,3134.691738,4342.244893,104.09673,11230.64341,1,21776,9612.607692,5624.047223,-1,0.0,-1,0.0,-1,0.0,-1,0.0
10,14955729,138,7,307941,498286,115039.9846,16954.63049,75190.35447,54732.99708,66.730281,79296.16804,7,218623,15000.73119,38825.45994,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,1583733,14,15,470867,718782,158373.3,196635.8571,155847.996,254648.3553,11.996972,4334.695305,5,470867,87985.16667,135144.8473,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10399581,402392,300648,9646220,10048442,5024306.0,5174545.0,6536373.463,6892731.239,0.576946,25.866427,50491,9646220,2079916.2,4231963.137,9997189,9997189.0,9997189,0.0,9646220,9646220.0,9646220,0.0
9,10228304,477,18,5826298,6011011,568239.1111,387987.6154,1326885.431,1153480.481,4.497324,385.889977,18,5826298,227295.6444,861153.2107,7965936,7965936.0,7965936,0.0,5826298,5826298.0,5826298,0.0
6,257794,251,460,257543,124521,128897.0,62490.5,181932.9179,87724.37438,23.274397,9922.651419,49,132513,51558.8,70309.85408,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14989644,70,25,32793,43623,18011.20914,17371.99768,6225.282946,6021.224019,113.144782,14916.96534,25,22704,8843.447788,4027.47411,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14988794,74,126,21050,22969,19632.98034,19670.33333,2220.626561,2675.215845,101.876108,13208.20074,14,20390,9822.27654,7652.927174,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,887,851,-1,851,-1,851.0,0.0,0.0,0.0,3382.187148,170236.7531,36,851,443.5,576.291159,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,470935,151,15261,253929,212976,156978.3333,114118.5,137075.6351,139805.6172,14.864047,7705.946681,151,216414,78489.16667,105791.2085,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14997619,15589,99,24936,51204,19996.82533,19987.512,2752.326936,4494.546528,100.14923,11116.56457,61,23823,9991.751499,7140.301323,-1,0.0,-1,0.0,-1,0.0,-1,0.0
4,14999537,10,16,283978,322041,56513.21132,34196.45662,42082.56997,51476.61872,47.001451,144459.659,3,283955,21306.16051,31611.09657,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,1141,52,972,483,972,267.5,972.0,304.761382,0.0,4382.120947,234005.2585,52,606,285.25,239.183159,-1,0.0,-1,0.0,-1,0.0,-1,0.0
9,2444976,18,28465,194234,356052,126572.7895,244482.3,79366.86702,138591.1338,12.679061,1242.138982,18,190339,81499.2,78584.84155,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,3200464,8,63,3089675,74686,290951.2727,15508.44444,928314.7857,25497.54204,6.874003,1868.791525,4,3023984,152403.0476,658145.6661,3189750,3189750.0,3189750,0.0,3023984,3023984.0,3023984,0.0
8,12853229,424,244714,12347445,12386684,3213307.25,6315699.0,6090638.33,8585669.324,0.622412,102.775731,22,12347392,1836175.571,4636228.72,12853176,12900000.0,12853176,0.0,12347392,12300000.0,12347392,0.0
9,37,37,-1,37,-1,37.0,0.0,0.0,0.0,54054.05405,2162162.162,37,37,37.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,11098240,79,2,2901550,2901633,270685.6341,201776.4545,584242.7564,516720.0709,8.830229,2691.778156,2,2901407,114414.8454,400251.0091,2003168,5496660.0,8990152,4940543.766,1864598,2383002.5,2901407,733134.6747
5,14999958,162,8,37913,23154,19159.90793,19181.53197,4830.791136,3462.429734,104.400292,12037.56704,8,22009,9584.6377,5728.807226,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10078011,10039234,10039289,10039234,10039289,10000000.0,10000000.0,0.0,0.0,0.396904,21.432801,38722,10000512,3359337.0,5751426.261,10039234,10000000.0,10039234,0.0,10000512,10000000.0,10000512,0.0
5,14993227,140,2,44153,42513,18370.38603,17024.20568,5376.934411,6346.2496,113.251137,15491.66167,2,34787,8835.136712,5796.065236,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14948446,3,2,9594827,9598008,497446.0667,392717.1579,1875641.367,1673577.084,4.682761,1290.03376,2,9569808,216644.1449,1245419.289,4567253,7257774.0,9948295,3804971.288,4116378,6843093.0,9569808,3856157.334
3,14462964,68,19,5294410,5321324,466516.6452,313717.7826,1257950.998,1054001.473,5.462228,389.823276,15,5293258,185422.6154,815305.4683,6558869,6631374.5,6703880,102538.2614,5027691,5160474.5,5293258,187784.2266
6,275948,275948,-1,275948,-1,275948.0,0.0,0.0,0.0,10.871613,3692.724716,3633,272315,137974.0,189986.8642,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,2897,271,203,1658,203,724.25,203.0,648.196408,0.0,2416.292717,829133.5865,9,1658,482.833333,619.498803,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14980941,70,27,22112,109655,18092.92391,40164.69355,4589.551527,22444.85729,80.23528,13056.38945,27,21693,12473.72273,7232.167497,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10077854,10038823,10039123,10038823,10039123,10000000.0,10000000.0,0.0,0.0,0.39691,21.433134,38731,10000092,3359284.667,5751107.854,10038823,10000000.0,10038823,0.0,10000092,10000000.0,10000092,0.0
5,14984426,88,1,36898,39258,18431.02829,17021.44205,5223.530254,5992.564052,113.117446,15544.93979,1,21938,8845.587957,6092.11371,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14442703,959802,958965,960553,961196,960224.3333,960269.0,244.559711,561.36091,2.215652,310.191243,38384,921985,465893.6452,448322.5262,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,13070882,5,12,12209862,12209800,295573.1818,178699.0959,1838487.554,1428127.678,9.104206,4581.404683,4,12184222,110770.1864,1121242.424,12736463,12700000.0,12736463,0.0,12184222,12200000.0,12184222,0.0
8,14922697,-1,58,-1,1296990,0.0,257287.8793,0.0,337634.4101,4.020721,222.546903,58,1296990,252927.0678,331540.0713,1694610,3254939.5,5712487,1722013.963,1137236,1227544.0,1296990,77060.2444
6,12585088,2,17,7476955,7476666,545993.6087,433070.7241,1657663.534,1486372.796,4.290792,1216.360188,2,7451234,237454.4906,1106682.105,2444947,4162490.667,7557428,2940170.51,2342822,4056982.333,7451234,2939557.527
6,160980,186,27,64414,42245,22827.42857,22546.83333,24487.31674,18494.73324,93.179277,11020.00249,16,39224,11498.57143,14026.03674,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10077898,10038984,10039603,10038984,10039603,10000000.0,10000000.0,0.0,0.0,0.396908,21.433041,38295,10000689,3359299.333,5751612.176,10038984,10000000.0,10038984,0.0,10000689,10000000.0,10000689,0.0
6,647281,130,21958,208575,210092,115837.25,146683.3333,107520.8063,108020.3717,13.904317,6904.26569,130,207101,80910.125,98575.38954,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14997612,34,30,30143,632922,18676.97634,152886.3505,4424.345099,138620.3233,60.142908,8043.213813,30,30143,16645.51831,6131.919287,-1,0.0,-1,0.0,-1,0.0,-1,0.0
3,4766122,154,16,799270,890872,66930.65672,48154.32653,107794.8688,103021.6743,35.038969,20823.84798,13,799270,28711.57831,72958.2683,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,43,43,-1,43,-1,43.0,0.0,0.0,0.0,46511.62791,1860465.116,43,43,43.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,14606606,54,6838,1050232,1055045,464061.8,663936.6364,433725.8428,390199.1987,3.696957,372.365764,50,623295,275596.3396,216302.2849,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,592101,25,39,151068,146597,65789.0,63460.0,76088.19226,76766.68344,30.400219,10856.25594,9,144866,34829.47059,61576.58529,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,130690,20,3,27463,26468,9489.272727,10446.2,12873.13103,13043.40062,175.988982,37347.92257,3,26308,5940.454545,10794.49706,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14995743,486,47,27113,24394,19914.66534,19919.70346,1826.886099,1690.306287,100.495187,11129.35851,2,20453,9957.332669,5653.461069,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14431347,960431,959522,967802,968005,962044.6,962049.9333,1817.774986,2015.616211,2.217395,248.348266,399,967403,465527.3226,487977.59,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14113772,34574,34550,4488285,4488319,1266486.182,1176147.667,1654193.394,1607977.546,1.77132,180.887151,16,4488241,588073.8333,1263870.004,2343657,3432826.0,4488285,1202077.547,2041815,3168873.5,4488241,1230578.879
8,14698372,20347,14608,6388420,6187195,733073.3,979888.4,1362682.533,1487616.061,2.517286,155.867602,24,5905489,408288.1111,969352.5177,10070085,10100000.0,10070085,0.0,5905489,5905489.0,5905489,0.0
1,620945,18,6,156252,183469,31283.14286,51745.41667,49119.29753,65032.49541,45.092561,21336.83338,6,138002,22997.96296,38169.67036,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,1102,264,-1,838,-1,551.0,0.0,405.878061,0.0,2722.323049,276769.51,264,838,551.0,405.878061,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14213212,38560,139,4947048,4947014,1776627.0,1776642.5,2069733.149,2132079.495,1.266427,193.481952,26,4946976,836071.2941,1638521.955,2948957,4737713.333,6576647,1814365.456,2738371,4124285.667,4946976,1207228.333
5,14984503,69,38,21511,148717,18366.94356,40605.96739,4267.920783,23935.72032,79.081702,12853.94651,38,21487,12655.83024,6605.847808,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,184066,-1,-1,-1,-1,0.0,0.0,0.0,0.0,10.865668,467.223713,184066,184066,184066.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,11253060,39,6,5111327,5071506,243863.9783,133965.0,945506.6866,699574.6662,11.730143,1930.674856,6,5046353,85901.22137,560546.2255,5136159,5561833.0,5987507,601993.9439,3908885,4477619.0,5046353,804311.3362
0,171334,105,95,81492,66229,21416.75,21130.28571,26776.61133,24421.05498,99.221404,44976.47869,8,63942,10708.375,17219.00702,-1,0.0,-1,0.0,-1,0.0,-1,0.0
4,21552,-1,-1,-1,-1,0.0,0.0,0.0,0.0,92.798812,4825.538233,21552,21552,21552.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
4,25565,-1,-1,-1,-1,0.0,0.0,0.0,0.0,78.231958,4068.061803,25565,25565,25565.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,10151269,13,17,9924828,9925038,920506.5455,723267.7857,2986683.021,2648602.23,2.659766,780.887591,13,9899559,390433.4231,1939614.48,10001498,10000000.0,10001498,0.0,9899559,9899559.0,9899559,0.0
11,14992689,154,1331,28898,23077,19876.46287,19867.66976,1940.808582,1663.499741,100.715756,11162.57397,154,18520,9935.512922,3592.165468,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,10276742,333,410,178055,10010131,44443.33333,1705633.667,68686.2728,4068655.857,1.362299,426.205114,31,10010082,790518.6154,2770403.583,10276742,10300000.0,10276742,0.0,10010082,10000000.0,10010082,0.0
5,14423554,959902,959339,964622,964869,961532.9333,961533.6667,1105.460923,1505.116615,2.218593,248.482448,457,963916,465275.9355,487547.2511,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,8682240,38,0,1677971,1677740,95405.85714,76833.27434,289937.0805,263134.5866,23.726596,4906.56789,0,1677690,42352.39024,198022.4322,8678698,8678698.0,8678698,0.0,1677690,1677690.0,1677690,0.0
4,14172500,4,3,1973804,1973783,1116.804807,917.507353,28481.40174,25826.95624,1984.618098,3937301.887,1,1973773,503.893195,19137.43027,4249753,4683707.0,5212213,488146.8769,1145441,1564689.0,1973773,414259.527
2,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14982769,66,193,21051,23370,19582.73987,19581.4902,2543.022583,2869.920423,102.250792,13544.4256,16,20268,9786.263227,7534.497071,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14846225,135668,136622,11431645,11431717,4931764.667,4932223.0,5837545.133,5837142.39,0.538858,48.699248,49556,11381740,2120889.286,4246107.478,3228330,7398334.5,11568339,5897276.919,3178425,7280082.5,11381740,5800619.665
4,14999997,4,3,1291754,1291731,1180.976299,903.559846,15912.26251,13923.68257,1953.533724,3519863.037,1,1291715,511.910347,10489.02252,13381196,13400000.0,13381196,0.0,1291715,1291715.0,1291715,0.0
5,14994081,89,2,36609,40497,18275.28902,16986.78571,5495.039963,5900.304135,113.644844,15584.54966,2,24041,8804.510276,5944.352708,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,7064138,196,278852,6865624,6745506,2354691.667,3512179.0,3907836.963,4572614.895,0.990921,56.765595,63,6587031,1177356.333,2652405.725,6865883,6865883.0,6865883,0.0,6587031,6587031.0,6587031,0.0
11,14446199,959483,959367,961854,961814,960442.5333,960500.3333,690.790786,737.343414,2.215116,310.116177,38564,923247,466006.4194,448411.6849,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,14966163,352,1,1647367,1398441,383744.2564,253645.5932,511913.1432,339415.058,6.681739,2850.296365,1,1398441,151173.3636,288588.5384,1598230,3155187.75,6993724,2583923.224,1004519,1280303.75,1398441,185206.1388
0,17638313,226,227,17162057,285473,1959812.556,64567.66667,5701561.628,110495.0991,0.963811,344.420694,13,17162057,1102394.563,4283158.216,17638313,17600000.0,17638313,0.0,17162057,17200000.0,17162057,0.0
8,14848916,39,50,1330908,971624,132579.6071,156253.266,204615.4892,166178.6349,14.007757,1639.917688,15,971624,71733.89372,122185.0165,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,8124,11,-1,520,-1,91.280899,0.0,134.09253,0.0,11078.28656,443131.4623,11,520,91.280899,134.09253,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,2901850,2900938,2901850,2900938,2901850,2900938.0,2901850.0,0.0,0.0,1.378431,73.056843,54,2900938,967283.3333,1674594.112,2900992,2900992.0,2900992,0.0,2900938,2900938.0,2900938,0.0
7,14352085,11676,26749,1932175,2024392,410059.5714,405045.6286,472895.4075,517236.1059,5.016693,518.391579,22,1850200,202142.0423,367569.8238,2191681,3347938.75,4806528,1216837.256,1099267,1472139.75,1850200,350433.1954
1,13873956,138293,139273,11424275,11414111,2766617.4,2764703.0,4863924.492,4859320.235,0.86493,69.554783,40869,11373242,1261268.727,3376724.224,1541152,6477631.5,11414111,6981236.259,1351826,6362534.0,11373242,7086211.211
0,13591184,14,7,5910707,5978451,259304.7885,199870.3529,1032146.19,910546.304,8.976407,1588.603318,6,5910707,112323.8347,680700.8121,2230258,4317293.667,5952896,1901933.874,2000857,4056082.667,5910707,1962628.958
2,14979741,2646,2,1690464,642276,639634.6667,1121.825882,916859.0259,18057.97997,891.737714,35684.99616,2,642276,1121.48993,18055.2861,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,14566273,90,22326,970427,1048254,291324.94,416175.7143,259378.49,328176.2505,5.972701,510.013783,15,970370,169375.2674,227067.76,-1,0.0,-1,0.0,-1,0.0,-1,0.0
9,2333523,632,30,712253,570260,169329.9231,137650.8125,187009.7702,136313.4573,13.284634,1631.010279,24,570260,77784.1,113965.3854,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14999412,33,6,24258,41330,17686.16057,17340.36069,5363.681105,6262.534176,114.271146,15491.5406,6,22281,8756.224168,5720.157321,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10077761,10038927,10038994,10038927,10038994,10000000.0,10000000.0,0.0,0.0,0.396914,21.433332,38767,10000160,3359253.667,5751193.589,10038927,10000000.0,10038927,0.0,10000160,10000000.0,10000160,0.0
11,14983968,24,19,42054,60586,18292.8547,17337.22801,4976.138325,6075.181492,112.453524,15308.42832,8,22768,8897.84323,6067.614716,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14992420,257,3,40584,25551,19147.40741,19129.70115,4577.85548,3590.173195,104.586184,12158.21062,3,23288,9567.594129,5133.4211,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,14990391,17,35,1290505,1282392,104099.9375,201707.411,204443.9667,255579.4816,14.609359,3329.866446,17,996312,68763.26147,129740.1417,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,5221026,348784,72,4304290,4646672,1740342.0,1208066.25,2223146.568,2294012.327,1.723799,615.396284,72,4304290,652628.25,1482855.365,4653074,4653074.0,4653074,0.0,4304290,4304290.0,4304290,0.0
5,14987634,11,30,26621,24846,19107.27679,19102.64413,3572.002406,3988.211655,104.753025,12299.60646,11,18149,9552.347992,2541.924955,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,14999565,213,5971,33772,29279,19922.11702,19892.94562,2021.870552,1602.030259,100.536249,12190.6202,9,21660,9953.261447,7135.688464,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14999164,33,10,151336,97109,51719.41379,17604.24559,33932.93122,8425.697865,76.204247,11278.56193,10,55629,13134.11909,8093.927421,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14981194,209,1,45444,42546,18372.62209,17160.58877,5559.153097,6200.213162,112.808098,15297.77934,1,36900,8869.860272,6400.350818,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14989887,88,5919,169998,25345,19886.824,20011.06542,7811.830395,3500.489192,100.134177,11114.89366,88,24067,9993.258,4480.886376,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,11416568,3,6,8627052,8626919,495275.5652,379705.0333,1806528.95,1587682.716,4.81756,1310.288696,3,8601700,211417.9259,1185274.791,1292242,3773202.333,8710333,4275698.545,1185933,3665248.333,8601700,4275106.931
11,14983921,840,6474,27248,22905,19917.13697,19947.65779,1902.576982,1307.473775,100.440999,12558.99574,16,20914,9962.713431,5517.864731,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10079033,10038893,10040153,10038893,10040153,10000000.0,10000000.0,0.0,0.0,0.396863,21.430627,38880,10000013,3359677.667,5750699.123,10038893,10000000.0,10038893,0.0,10000013,10000000.0,10000013,0.0
10,14846517,109,6,271459,337437,76297.0,5448.02651,64739.88318,28595.30643,196.14028,249570.9937,6,217033,5100.14325,21346.56132,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14994796,15658,104,24994,62462,19995.96529,20073.35475,2776.730596,5002.844855,99.901326,11089.04716,14,24162,10016.56379,7187.512845,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,136371,15,6,43184,66201,4710.133333,4122.851852,11968.91089,13708.23609,322.649244,240417.6841,3,65719,3171.418605,11200.20235,-1,0.0,-1,0.0,-1,0.0,-1,0.0
5,14986591,179,2,37417,37274,18343.44064,17060.09909,5274.269878,5870.192541,113.234557,15501.92435,2,22003,8836.433373,6102.273202,-1,0.0,-1,0.0,-1,0.0,-1,0.0
8,284969,-1,-1,-1,-1,0.0,0.0,0.0,0.0,7.018307,350.915363,284969,284969,284969.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,234916,234916,-1,234916,-1,234916.0,0.0,0.0,0.0,12.770522,1013.128097,44,234872,117458.0,166048.4712,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,14995390,37,13,543816,543718,697.779572,351.88023,9746.460189,7882.781154,4275.113885,4219639.236,11,543696,233.915546,5649.801231,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,13983422,19,9,5435213,5474553,248533.2143,179274.641,930380.3116,794455.1595,9.725802,1665.257617,9,5435189,103580.9037,603811.5227,1541713,3954719.333,5474553,2113084.399,1406072,3689995.667,5435189,2067877.832
10,5036249,4,10,3086450,3297197,5474.183696,3986.839802,102951.2537,95416.08078,423.529496,334717.9617,2,3086450,2362.218105,67656.59614,4358227,4358227.0,4358227,0.0,3086450,3086450.0,3086450,0.0
0,2237749,439,33,952932,1038439,248638.7778,138342.9091,340121.9364,302472.2583,9.831308,3325.663423,27,952932,106559.4762,243205.1828,-1,0.0,-1,0.0,-1,0.0,-1,0.0
6,14977708,223450,14766255,14754258,14766255,7488854.0,14800000.0,10300000.0,0.0,0.333829,110.964909,16,14542821,3744427.0,7199660.565,14754258,14800000.0,14754258,0.0,14542821,14500000.0,14542821,0.0
5,14999178,75,148,27957,29244,19710.70921,19658.16252,2134.612362,2833.691195,101.672238,13027.04722,14,20723,9841.980315,7030.828816,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14869330,1,74,3389202,3388527,927689.0,989529.5333,1249295.853,1262449.167,2.219333,762.441885,1,3363749,464666.5625,976506.5785,1031920,2350578.0,3389202,967377.3635,1006450,2288478.333,3363749,960012.2587
11,14991840,323,20,34773,39745,17973.33573,17359.76825,6091.873594,5907.588897,113.328317,15015.10155,19,21040,8829.116608,4827.990118,-1,0.0,-1,0.0,-1,0.0,-1,0.0
11,10078543,10039458,10038825,10039458,10038825,10000000.0,10000000.0,0.0,0.0,0.396883,21.431669,39085,9999740,3359514.333,5750604.123,10039458,10000000.0,10039458,0.0,9999740,9999740.0,9999740,0.0
8,464966,208668,208718,256298,208718,232483.0,208718.0,33679.49597,0.0,10.753474,4307.841864,22,256226,116241.5,135568.6502,-1,0.0,-1,0.0,-1,0.0,-1,0.0
2,995,190,-1,805,-1,497.5,0.0,434.869521,0.0,3015.075377,151758.794,190,805,497.5,434.869521,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,580536,96,44,452217,326943,151222.3333,91065.0,260669.7866,143059.0572,17.225461,4375.266995,20,326943,64504.0,112470.0723,-1,0.0,-1,0.0,-1,0.0,-1,0.0
4,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
7,14898557,26,18,8863006,9114378,244237.4262,212762.6857,1131645.051,1090653.877,8.927039,3519.669724,8,8863006,112867.8561,775114.4792,11446163,11400000.0,11446163,0.0,8863006,8863006.0,8863006,0.0
