id,dur,proto,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,attack_cat,label,encoded_label
11681,0.743944,1,42,22,31273,1890,84.683795,62,252,328293.5313,19410.0625,18,8,18.144975,35.05143,1253.140231,42.387016,255,152015848,3703735955,255,0.051849,0.007143,0.044706,745,86,0,0,Exploits,1,3
49470,4.15453,1,64,390,2772,505052,109.037603,62,252,5254.986816,970038.9375,1,193,65.944917,10.518357,3597.894072,1478.277847,255,398371375,3698590144,255,0.151253,0.062378,0.088875,43,1295,0,0,Exploits,1,3
11679,0.882407,1,64,26,59761,2018,100.860486,62,252,533341.1875,17597.32227,29,8,13.988477,35.03568,1067.823275,41.478277,255,985146255,1376018869,255,0.052705,0.006506,0.046199,934,78,0,0,Exploits,1,3
49471,2.639216,1,24,22,1272,1660,17.050518,62,252,3695.036865,4804.457031,7,9,114.748524,122.51033,6031.173825,7392.103237,255,886010090,4210663327,255,0.165164,0.06579,0.099374,53,75,0,0,Exploits,1,3
11658,0.321479,1,16,8,7292,1178,71.544333,254,252,170138.6406,25656.41992,5,2,19.7874,43.776855,1268.724393,61.727945,255,4278082487,1188712791,255,0.06623,0.015032,0.051198,456,147,1,109,Exploits,1,3
49473,4e-06,10,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
44612,1.136173,1,10,10,804,2452,16.722805,62,252,5097.814941,15539.88672,2,2,126.226889,108.543336,6997.593411,207.257984,255,2764171388,1215099113,255,0.401346,0.159271,0.242075,80,245,1,776,Exploits,1,3
11665,1.709688,1,48,24,38349,1932,41.528046,62,252,175709.25,8665.90918,21,8,36.376341,71.023648,2503.698075,80.283719,255,1479413981,3058108165,255,0.078303,0.044948,0.033355,799,81,0,0,Exploits,1,3
11700,1.898807,1,48,24,41258,2020,37.391898,62,252,170207.9219,8156.700195,21,8,40.400149,77.666828,2818.038463,95.267945,255,607518266,1720617465,255,0.184382,0.086228,0.098154,860,84,0,0,Exploits,1,3
11669,0.472098,1,14,36,964,41886,103.792011,62,252,15183.28809,690077.0625,2,16,36.315231,12.048343,1848.106419,1274.800475,255,2265611780,620416651,255,0.105349,0.049342,0.056007,69,1164,1,19968,Exploits,1,3
11670,5.357508,1,298,60,366538,3404,66.635456,62,252,545490.9375,4999.338867,145,8,18.038747,89.220664,2083.068022,123.220805,255,352232327,3874010730,255,0.163862,0.09238,0.071482,1230,57,0,0,Exploits,1,3
44907,3.406293,1,50,26,41367,2176,22.018071,62,252,95212.00781,4915.60791,22,8,69.497655,133.394922,5503.579723,194.893859,255,124774687,321641569,255,0.173629,0.071412,0.102217,827,84,0,0,Exploits,1,3
11673,0.273303,1,10,6,1094,268,54.884139,254,252,28832.4668,6556.825195,2,1,28.105444,51.218,1767.827397,86.81982,255,3357207358,2589998688,255,0.031139,0.017205,0.013934,109,45,1,0,Exploits,1,3
11674,0.870254,1,36,142,1644,163908,203.3889,62,252,14699.15723,1496151.75,7,69,24.836428,6.172669,1229.459508,588.025545,255,3688722356,1250130497,255,0.026903,0.012245,0.014658,46,1154,0,0,Exploits,1,3
63778,2.108467,1,22,8,21188,344,13.754068,254,252,76738.21094,1142.06189,1,0,100.40319,101.551859,8859.156701,128.79825,255,3959293376,2763149935,255,0.0,0.0,0.0,963,43,0,0,Exploits,1,3
11667,0.64016,1,10,8,732,2148,26.55586,62,252,8235.44043,23494.125,2,2,71.128889,69.850859,3375.500703,104.014328,255,2670557664,2097621638,255,0.150682,0.081819,0.068863,73,269,1,651,Exploits,1,3
63770,0.349402,128,2,2,120,590,8.586098,62,252,1373.775757,6754.397461,0,0,0.01,0.013,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,295,0,0,Exploits,1,3
11702,1.473091,1,22,22,1146,1604,29.190321,62,252,5941.248535,8319.920898,7,9,70.147192,66.983237,3506.406338,3910.587619,255,2686574908,3627428349,255,0.130263,0.065764,0.064499,52,73,0,0,Exploits,1,3
49464,55.103306,1,5466,828,7219804,36512,114.203674,62,252,1047992.875,5294.491699,2730,8,10.082942,66.589555,1226.200637,76.056883,255,2977204058,1714371973,255,0.091559,0.033028,0.058531,1321,44,0,0,Exploits,1,3
11726,1.990968,1,22,22,1166,1614,21.597535,62,252,4472.196289,6191.962891,7,9,99.548401,92.906667,4978.046486,5423.589246,255,345771386,2714179359,255,0.083945,0.039133,0.044812,53,73,0,0,Exploits,1,3
11727,0.36511,1,12,16,1320,12250,73.950314,62,252,26512.55664,251650.1875,3,6,33.19182,23.155067,1666.558509,1498.945437,255,2600025472,2749221981,255,0.032674,0.017009,0.015665,110,766,1,5270,Exploits,1,3
44914,1.813118,1,18,62,1182,75869,43.571351,62,252,4928.526367,329359.7188,2,29,106.654,28.298852,5267.680323,3704.263271,255,2980375226,2104003983,255,0.228029,0.086035,0.141994,66,1224,1,36419,Exploits,1,3
11730,0.04928,128,2,2,120,798,60.876625,62,252,9740.259766,64772.73047,0,0,0.003,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,399,0,0,Exploits,1,3
44917,1.042802,1,8,8,364,1126,14.384323,62,252,2447.252686,7564.23584,1,2,148.864004,143.088859,10170.48732,274.000437,255,2920732582,651210846,255,0.116373,0.041177,0.075196,46,141,0,0,Exploits,1,3
50240,1e-05,10,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
11725,0.98449,1,12,14,1312,8978,25.393859,62,252,9775.620117,67746.75,3,5,89.499092,71.666692,5097.614681,4659.255337,255,890175893,2945770534,255,0.092369,0.051809,0.04056,109,641,1,139,Exploits,1,3
11736,0.953467,1,36,22,22481,1882,59.781827,62,252,183389.6719,15077.60645,15,8,27.241915,45.089332,2039.93821,79.579531,255,52239668,2342063933,255,0.074078,0.005901,0.068177,624,86,0,0,Exploits,1,3
49449,2.578332,1,46,208,2218,253628,98.125457,62,252,6733.035156,783169.9375,6,102,57.296265,12.304396,2805.560154,1264.704682,255,2619246577,2058618702,255,0.053056,0.030577,0.022479,48,1219,0,0,Exploits,1,3
50241,1.293189,1,20,28,1096,18564,36.344261,62,252,6446.080078,110740.1875,6,12,68.062579,44.730813,4030.176327,3394.421464,255,1757275312,455991524,255,0.134036,0.053397,0.080639,55,663,0,0,Exploits,1,3
11745,2.450949,1,18,8,9840,354,10.200131,254,252,30336.00586,1011.852966,8,1,143.089533,347.725156,17078.05284,701.596875,255,3467934760,2200570503,255,0.031472,0.016864,0.014608,547,44,0,0,Exploits,1,3
63760,8.01734,1,112,654,5040,856639,95.418185,62,252,4984.196777,853480.125,6,325,72.228292,12.157688,3493.82912,1425.755978,255,3672958822,809136083,255,0.155804,0.077617,0.078187,45,1310,0,0,Exploits,1,3
11721,1.392796,1,22,22,1182,1642,30.873149,62,252,6484.797363,9006.34375,7,9,66.276478,64.244951,3608.468638,3386.738132,255,2020004853,110300117,255,0.057796,0.043643,0.014153,54,75,0,0,Exploits,1,3
44910,0.901709,1,12,12,1200,1328,25.50712,254,252,9759.246094,10806.14648,3,4,81.965453,76.616727,4154.677425,97.190344,255,1287276347,2619600404,255,0.132327,0.058914,0.073413,100,111,0,0,Exploits,1,3
11705,1.034837,1,20,30,1100,19290,47.350452,62,252,8078.566895,144154.1094,6,13,54.465106,34.746275,2643.353866,2196.405327,255,2111051936,2193689873,255,0.133591,0.026508,0.107083,55,643,0,0,Exploits,1,3
49458,4e-06,10,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
11707,2.332843,1,32,22,16251,1882,22.719059,62,252,53990.77344,6162.4375,13,8,75.244224,108.950859,6343.639408,180.455969,255,2788967000,3500545061,255,0.095469,0.044866,0.050603,508,86,0,0,Exploits,1,3
63768,8e-06,10,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
11709,0.37917,1,14,38,962,45658,134.504312,62,252,18862.25195,937985.625,2,17,29.166924,9.445027,1466.669939,1012.044056,255,3154470219,3368022818,255,0.055781,0.028953,0.026828,69,1202,1,0,Exploits,1,3
63766,8.886424,1,10,10,822,1330,2.138093,62,252,666.184753,1077.598755,2,2,987.380444,970.676687,64402.07784,1788.093,255,1859077977,1865919275,255,0.265862,0.149598,0.116264,82,133,0,0,Exploits,1,3
11722,0.307151,1,12,14,1234,9368,81.393194,62,252,29483.87109,226572.6094,3,5,27.922817,22.551538,1452.073499,1719.038267,255,753934606,1695334308,255,0.054472,0.007341,0.047131,103,669,1,107,Exploits,1,3
11712,0.202527,1,10,10,952,3658,93.814651,62,252,33852.27734,130076.4844,2,3,22.503,21.094778,1175.632999,1811.314325,255,1239367012,2583200753,255,0.059208,0.007223,0.051985,95,366,1,1369,Exploits,1,3
63765,3.254389,1,24,22,1284,1610,13.82748,62,252,3026.067139,3778.282227,7,9,141.495181,150.405137,8188.436635,10273.31029,255,729674999,1264441939,255,0.142699,0.075855,0.066844,54,73,0,0,Exploits,1,3
11715,2.117136,1,32,24,18097,1876,25.978492,62,252,66247.98438,6794.083984,13,8,68.294711,87.657781,4384.193487,116.036797,255,89305263,2156742468,255,0.133055,0.088381,0.044674,566,78,0,0,Exploits,1,3
11716,1.796517,1,40,22,30843,1680,33.954591,62,252,133912.4531,7142.709961,17,8,46.064539,81.783187,3037.19886,93.638125,255,2078154249,2831701840,255,0.149707,0.07841,0.071297,771,76,0,0,Exploits,1,3
49456,55.103306,1,5466,828,7219804,36512,114.203674,62,252,1047992.875,5294.491699,2730,8,10.082942,66.589555,1226.200637,76.056883,255,2977204058,1714371973,255,0.091559,0.033028,0.058531,1321,44,0,0,Exploits,1,3
11719,0.645004,1,12,26,916,26284,57.363988,62,252,10418.54004,313474.0313,2,10,58.636726,21.58268,3803.650909,2346.53741,255,4210463103,2305843487,255,0.121219,0.072979,0.04824,76,1011,1,12358,Exploits,1,3
63764,0.342454,1,10,10,780,4238,55.481906,62,252,16399.2832,89121.46094,2,3,38.050444,34.648,1976.372701,2551.027718,255,372688322,3937266404,255,0.072003,0.029914,0.042089,78,424,0,0,Exploits,1,3
11713,47.991306,54,54,0,14688,0,1.104367,254,0,2403.101807,0.0,0,0,950.841875,0.0,1150.92525,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,Exploits,1,3
49545,1.655661,1,22,18,8020,2532,23.555547,254,252,36993.08203,11557.92188,8,7,78.841001,94.688,4076.815986,129.872906,255,1628203848,1791254028,255,0.106773,0.045089,0.061684,365,141,0,0,Exploits,1,3
11655,2.400364,1,24,22,1272,1646,18.747157,62,252,4062.717285,5239.205566,7,9,109.107452,111.296807,5417.955009,6365.907036,255,2135998484,3947371604,255,0.160272,0.062762,0.09751,53,75,0,0,Exploits,1,3
11652,0.201201,1,10,6,1262,268,74.552311,254,252,45168.76172,8906.515625,2,1,22.355667,35.103602,1175.895009,60.550367,255,1696355599,2259782374,255,0.043829,0.024864,0.018965,126,45,1,0,Exploits,1,3
11589,3.924884,1,24,22,1244,1632,11.465307,62,252,2431.664062,3175.635254,7,9,170.647126,182.340568,9563.215126,11590.88259,255,1967216916,3518174216,255,0.173085,0.095065,0.07802,52,74,0,0,Exploits,1,3
11590,1.311644,1,8,10,364,3754,12.960834,62,252,1945.649902,20609.25195,1,3,187.261004,134.916778,13321.21379,10988.66024,255,931870726,294579068,255,0.146691,0.09739,0.049301,46,375,0,0,Exploits,1,3
49525,4e-06,10,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
50220,2.671592,1,44,242,2252,309252,106.677966,62,252,6590.82666,922221.6875,2,118,62.130045,10.471726,3581.65484,1357.165282,255,2041280109,3409074646,255,0.166884,0.098608,0.068276,51,1278,0,0,Exploits,1,3
11595,2.326931,1,38,140,1750,162391,76.065857,62,252,5858.360352,554316.375,7,68,62.886894,16.584131,2960.705487,1536.40126,255,1498150541,594774835,255,0.103819,0.054901,0.048918,46,1160,0,0,Exploits,1,3
11596,0.430062,1,10,10,814,4576,44.179677,62,252,13635.24316,76621.50781,2,3,47.784667,40.769889,2361.62316,2428.392754,255,1232426163,3838855393,255,0.091378,0.062365,0.029013,81,458,1,1845,Exploits,1,3
44628,2.880926,1,20,24,968,9616,14.925757,62,252,2554.734131,25591.77344,7,10,151.627686,118.299872,7307.568195,6477.245237,255,2670601621,418743624,255,0.401464,0.159283,0.242181,48,401,0,0,Exploits,1,3
44894,2.086557,1,16,16,832,944,14.857011,62,252,2990.572754,3393.149658,5,6,139.1038,133.647328,7331.562168,170.028094,255,3778591093,2431250138,255,0.149456,0.081175,0.068281,52,59,0,0,Exploits,1,3
51336,2.864226,1,38,148,1734,174257,64.589873,62,252,4717.504883,483425.5313,7,72,77.411513,19.051898,3851.410817,1894.188866,255,3547851701,989835051,255,0.104355,0.062792,0.041563,46,1177,0,0,Exploits,1,3
11603,11.758444,54,20,0,900,0,1.61586,254,0,581.709656,0.0,0,0,618.8655,0.0,687.394563,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,Exploits,1,3
44624,2.880926,1,20,24,968,9616,14.925757,62,252,2554.734131,25591.77344,7,10,151.627686,118.299872,7307.568195,6477.245237,255,2670601621,418743624,255,0.401464,0.159283,0.242181,48,401,0,0,Exploits,1,3
11605,11.758444,54,20,0,900,0,1.61586,254,0,581.709656,0.0,0,0,618.8655,0.0,687.394563,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,Exploits,1,3
49514,0.979135,1,26,72,1210,72254,99.067036,62,252,9510.435547,582154.6875,7,34,39.165399,13.613099,1914.578421,1104.462984,255,274387102,997852035,255,0.051468,0.006189,0.045279,47,1004,0,0,Exploits,1,3
11588,4.087262,1,28,20,6672,1888,11.49914,62,252,12593.27148,3511.396973,8,8,151.380073,209.842375,12108.68922,374.522063,255,3657217931,829911358,255,0.162153,0.072525,0.089628,238,94,0,0,Exploits,1,3
11587,8e-06,113,2,0,156,0,125000.0003,254,0,78000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,Exploits,1,3
44629,0.447867,1,10,8,834,1468,37.957697,62,252,13414.69629,22953.24219,2,2,49.652333,56.215145,2517.427603,79.538227,255,260007122,2496928710,255,0.087053,0.05435,0.032703,83,184,1,316,Exploits,1,3
49540,5e-06,49,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Exploits,1,3
11563,3.038062,1,24,22,1244,1654,14.812074,62,252,3141.476318,4157.913574,7,9,132.047606,137.711954,6688.892748,7882.764013,255,3460881704,1077889160,255,0.295201,0.146103,0.149098,52,75,0,0,Exploits,1,3
44636,1.512013,1,44,40,10976,9180,54.893709,62,252,56756.12891,47359.38281,19,18,35.163092,38.108438,1777.79883,47.691297,255,1762564118,1774833809,255,0.038093,0.019205,0.018888,249,230,0,0,Exploits,1,3
11568,3.239451,1,34,128,3322,168722,49.69978,62,252,7964.3125,413413.2813,6,62,101.222591,25.058385,5183.432585,2854.780708,255,2528374227,3624441847,255,0.098541,0.057028,0.041513,98,1318,1,109,Exploits,1,3
11606,3.508601,1,24,22,1272,1636,12.825625,62,252,2779.455322,3561.533447,7,9,152.506125,162.171098,7943.169971,9867.471769,255,3179558918,38255281,255,0.193865,0.102999,0.090866,53,74,0,0,Exploits,1,3
11569,1.086043,1,32,114,1644,130340,133.512209,62,252,11734.3418,951689.75,6,55,35.033646,9.434053,1770.546601,922.682864,255,3132861779,1628591549,255,0.061236,0.014857,0.046379,51,1143,0,0,Exploits,1,3
49531,1.002033,1,18,22,1008,7086,38.920874,62,252,7600.54834,54002.21484,6,9,58.943118,44.083095,2824.896463,2356.218795,255,375565581,1065458479,255,0.125504,0.075622,0.049882,56,322,0,0,Exploits,1,3
63806,1.7e-05,113,2,0,156,0,58823.52838,254,0,36705880.0,0.0,0,0,0.017,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,Exploits,1,3
11575,2.3739,1,8,8,364,1258,6.318716,62,252,1075.024292,3710.350098,1,2,339.128562,321.517844,24560.48218,702.048375,255,3877832061,959770913,255,0.215435,0.1226,0.092835,46,157,0,0,Exploits,1,3
11576,0.78619,1,10,10,790,4250,24.167187,62,252,7234.892578,38921.89063,2,3,87.354444,71.038222,4729.383082,4976.559648,255,2066820685,255281452,255,0.238549,0.146053,0.092496,79,425,1,1663,Exploits,1,3
11578,0.495476,1,10,10,814,2578,38.346963,62,252,11835.08398,37475.07422,2,2,55.052889,46.698109,3677.593144,96.478758,255,3562884584,2134507462,255,0.111369,0.050633,0.060736,81,258,1,833,Exploits,1,3
11584,1.886487,1,16,26,734,22436,21.733518,62,252,2921.833008,91488.57031,3,11,125.765796,69.191279,6673.458468,5726.674265,255,417435309,3647343038,255,0.263977,0.125487,0.13849,46,863,0,0,Exploits,1,3
11571,22.04829,54,20,0,1280,0,0.861745,254,0,441.213348,0.0,0,0,1160.436375,0.0,1438.506125,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,Exploits,1,3
11607,1.03062,1,8,10,364,3754,16.494926,62,252,2476.179443,26228.87305,1,3,147.231424,101.727778,9345.11259,7366.536327,255,4064872297,3436443552,255,0.136366,0.06477,0.071596,46,375,0,0,Exploits,1,3
49513,4.15453,1,64,390,2772,505052,109.037603,62,252,5254.986816,970038.9375,1,193,65.944917,10.518357,3597.894072,1478.277847,255,398371375,3698590144,255,0.151253,0.062378,0.088875,43,1295,0,0,Exploits,1,3
11636,2.578528,1,26,20,5501,1782,17.451818,62,252,16412.46484,5252.609375,9,8,103.141123,132.057953,5846.697642,191.316484,255,844951537,938845815,255,0.140187,0.068642,0.071545,212,89,0,0,Exploits,1,3
11638,3.244041,1,24,22,1268,1656,13.871588,62,252,2998.729004,3898.841064,7,9,141.045262,150.906235,7967.949096,8893.837267,255,3198625269,3641471487,255,0.117115,0.074139,0.042976,53,75,0,0,Exploits,1,3
50226,1.193308,1,24,48,1136,41080,59.49847,62,252,7300.713867,269670.5313,7,22,51.882956,24.517723,2721.853935,1852.998136,255,855639509,4045089934,255,0.10554,0.040204,0.065336,47,856,0,0,Exploits,1,3
11640,11.758444,54,20,0,900,0,1.61586,254,0,581.709656,0.0,0,0,618.8655,0.0,687.394563,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,Exploits,1,3
51382,14.291847,1,446,2929,19600,3939007,236.07865,62,252,10947.2207,2204145.0,2,1436,32.116511,4.860074,1729.14762,647.324272,255,1271416993,2181146569,255,0.059523,0.053939,0.005584,44,1345,1,4141,Exploits,1,3
63786,8e-06,10,2,0,200,0,62500.00016,254,0,50000000.0,0.0,0,0,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
11633,1.467523,1,28,20,12683,1804,32.026756,62,252,66675.61719,9343.635742,11,8,54.352703,75.081,3110.117025,88.047922,255,736943048,1322675319,255,0.059861,0.02944,0.030421,453,90,0,0,Exploits,1,3
11642,0.192597,1,10,6,2320,268,77.882832,254,252,86730.32031,9304.402344,2,1,19.597111,31.720199,1005.652473,45.685477,255,2523050692,3233331864,255,0.064791,0.033991,0.0308,232,45,1,0,Exploits,1,3
11644,0.948778,1,24,44,1142,35982,70.617154,62,252,9232.929688,296507.7188,7,20,41.194042,20.640512,2115.521275,1499.520589,255,3972598805,2681888899,255,0.076922,0.061227,0.015695,48,818,0,0,Exploits,1,3
11650,59.744881,54,68,0,18496,0,1.121435,254,0,2440.242432,0.0,0,0,899.487062,0.0,1010.908063,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,Exploits,1,3
11651,0.818167,1,26,20,7729,1808,55.000998,62,252,72669.76563,16798.52734,10,8,32.72668,42.692789,1738.960935,48.650695,255,3203629692,2655437059,255,0.051485,0.006265,0.04522,297,90,0,0,Exploits,1,3
49482,0.627646,1,10,10,608,646,30.27184,254,252,6984.828613,7418.193848,2,3,69.644556,62.201223,3604.844644,74.662055,255,2845471725,3498737196,255,0.131937,0.067824,0.064113,61,65,0,0,Exploits,1,3
11654,0.352681,1,10,10,802,4904,53.873045,62,252,16377.40527,100124.4688,2,3,39.148,35.218444,1880.946566,2089.464144,255,25325630,750578672,255,0.072761,0.035707,0.037054,80,490,1,2008,Exploits,1,3
11631,0.225879,1,10,8,816,1880,75.261534,62,252,26031.63672,58261.28125,2,2,25.097667,26.565857,1216.161873,38.664414,255,2368079414,2601542504,255,0.052034,0.03901,0.013024,82,235,1,523,Exploits,1,3
49490,1.056613,1,76,28,77029,2074,97.481295,62,252,575544.6875,15142.72559,35,8,14.088173,36.920891,1134.41262,44.432742,255,2011225815,3138425528,255,0.114702,0.059001,0.055701,1014,74,0,0,Exploits,1,3
49511,5e-06,49,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Exploits,1,3
63797,1.583941,1,6,10,268,5532,9.47005,62,252,25147.40234,1131.355225,0,3,307.296594,173.299556,579.600688,14949.90532,255,3738355396,2446633063,255,0.0,0.0,0.0,45,553,0,0,Exploits,1,3
49509,4e-06,10,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
11616,0.596506,1,8,10,364,3754,28.499294,62,252,4278.24707,45317.23047,1,3,85.063002,59.168222,5375.974008,4525.536735,255,2061099034,1785703148,255,0.125892,0.063987,0.061905,46,375,0,0,Exploits,1,3
11618,0.266884,1,10,8,840,1378,63.698086,62,252,22661.53125,36150.53906,2,2,29.653778,33.559855,1552.984099,69.668602,255,1142043360,2777130206,255,0.074621,0.018699,0.055922,84,172,1,264,Exploits,1,3
11630,1.762675,1,22,22,1198,1630,24.39474,62,252,5192.108398,7061.993652,7,9,83.892903,82.281665,4494.122061,5460.020007,255,1273851911,3647940827,255,0.059423,0.034752,0.024671,54,74,0,0,Exploits,1,3
11621,2.984151,1,36,158,1782,182695,64.675014,62,252,4645.877441,486675.125,6,75,85.261461,18.594612,4778.376892,2035.453484,255,1879785819,761281074,255,0.11047,0.064079,0.046391,50,1156,0,0,Exploits,1,3
49501,1.917347,1,88,30,92803,2292,61.02182,62,252,382816.4688,9246.109375,41,8,22.294733,63.930207,1926.493067,79.831805,255,2404543083,1492182520,255,0.108042,0.062623,0.045419,1055,76,0,0,Exploits,1,3
11624,1.554522,1,154,38,181968,2494,122.867348,62,252,930379.875,12500.30566,74,8,10.227119,41.628164,1006.109323,50.703617,255,4217333369,446988881,255,0.060793,0.013505,0.047288,1182,66,0,0,Exploits,1,3
63791,1.583941,1,6,10,268,5532,9.47005,62,252,25147.40234,1131.355225,0,3,307.296594,173.299556,579.600688,14949.90532,255,3738355396,2446633063,255,0.0,0.0,0.0,45,553,0,0,Exploits,1,3
11627,0.75509,1,12,22,914,18846,43.7034,62,252,8878.412109,190599.7969,2,8,68.632997,32.199523,4150.843744,3038.717199,255,668104598,3732851270,255,0.132335,0.078885,0.05345,76,857,1,8722,Exploits,1,3
51370,1e-05,10,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
11395,0.246752,1,12,10,1158,3232,85.105695,62,252,34431.33203,94313.32031,3,3,22.432001,25.018889,1123.011087,38.235188,255,2457153855,1789313018,255,0.033298,0.02093,0.012368,97,323,1,790,Exploits,1,3
49987,5e-06,29,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,Exploits,1,3
49985,2.937227,1,104,32,114614,2256,45.961718,62,252,309167.7813,5953.915039,49,8,28.516768,91.870836,2656.249494,113.87093,255,893428219,889479158,255,0.168964,0.08856,0.080404,1102,71,0,0,Exploits,1,3
11173,1.244354,1,70,28,70124,2014,77.952093,62,252,444394.4375,12491.62207,32,8,18.034116,43.703074,1521.806288,55.898648,255,395565795,15038633,255,0.042603,0.030772,0.011831,1002,72,0,0,Exploits,1,3
49978,0.596275,1,10,8,858,2778,28.510336,62,252,10371.05371,32615.82422,2,2,66.252778,68.66557,3330.317268,124.459375,255,1488414799,2140398782,255,0.150888,0.11488,0.036008,86,347,0,0,Exploits,1,3
63862,1.027524,1,30,20,15731,1832,47.687451,62,252,118397.2344,13554.91504,12,8,35.431863,51.269105,2082.561777,59.342488,255,1266882630,4130999626,255,0.103988,0.03075,0.073238,524,92,0,0,Exploits,1,3
44812,1.221416,1,8,10,364,6152,13.918272,62,252,2089.378174,36266.10547,1,3,174.473714,125.169889,10785.20104,9328.610886,255,1022008780,1313262665,255,0.21963,0.09488,0.12475,46,615,0,0,Exploits,1,3
11178,0.008654,128,2,2,120,798,346.660494,62,252,55465.67969,368846.7813,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,399,0,0,Exploits,1,3
11179,0.057104,128,2,2,120,798,52.535725,62,252,8405.71582,55898.01172,0,0,0.006,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,399,0,0,Exploits,1,3
11180,0.87724,1,170,30,212432,1414,226.84784,254,252,1925885.75,12466.37207,82,2,5.190769,30.028586,570.293269,38.745586,255,1518734110,25916662,255,0.050166,0.005674,0.044492,1250,47,0,0,Exploits,1,3
11181,0.778517,1,20,20,966,3892,50.095245,62,252,9433.320312,38000.45313,7,8,40.97458,40.588105,1954.25747,45.851633,255,1880712332,3231261738,255,0.052005,0.006515,0.04549,48,195,0,0,Exploits,1,3
50089,3e-06,10,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
49970,7e-06,10,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
11184,2.337102,1,20,42,2590,48974,26.100701,62,252,8424.108398,163648.8281,5,19,123.005368,54.764781,6729.240626,5447.876751,255,701286305,1363030028,255,0.167981,0.091115,0.076866,130,1166,1,5586,Exploits,1,3
11169,0.200722,1,10,12,830,7976,104.622317,62,252,29772.52148,291427.9688,2,4,22.302444,17.159,1273.395845,1512.843872,255,1145308935,163223778,255,0.021117,0.006827,0.01429,83,665,1,3485,Exploits,1,3
11168,1.817741,1,10,10,876,2130,10.452534,62,252,3472.441895,8436.845703,2,2,201.971222,192.947672,11298.17485,375.479844,255,2983879864,3172704834,255,0.249417,0.080553,0.168864,88,213,1,594,Exploits,1,3
44815,0.985601,1,32,22,21158,1940,53.774296,62,252,166371.5781,15032.45215,13,8,31.745549,44.597383,2494.071654,77.524711,255,2364826624,3857631017,255,0.096409,0.049046,0.047363,661,88,0,0,Exploits,1,3
50078,3e-06,10,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,Exploits,1,3
