0,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
1,128709,62,37,62535,65802,15769.0,17131.0,31177.75641,27872.41939,93.233573,16673.27071,37,65633,11700.81818,21876.13581,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,884667,67,28,216302,245541,71016.11111,96127.57143,105198.6063,120073.9143,20.346639,2402.03376,10,245522,52039.23529,96194.44322,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,11153607,10,24,5928272,5928479,383735.7241,300758.9459,1231541.06,1097658.294,6.096682,1666.904706,10,5902890,166471.7463,819536.7757,5020866,5524250.0,6027634,711892.4799,3200248,4551569.0,5902890,1911056.485
1,14802035,129,23764,1046690,1053290,361025.2439,468502.5161,357279.0769,310287.3219,4.999313,307.525283,22,917381,202767.6027,225179.8945,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14428517,960496,960398,963671,964022,961818.7333,961825.0667,928.43424,1125.859669,2.21783,248.396977,528,963143,465436.0323,487811.4685,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,9773474,143018,142242,3569793,3753711,1221679.625,1221674.875,1367472.763,1422422.536,1.84172,159.411075,29,3569793,574910.2353,1056083.577,4187875,4379133.0,4570391,270479.6575,2980261,3275027.0,3569793,416862.0749
1,14446199,959483,959367,961854,961814,960442.5333,960500.3333,690.790786,737.343414,2.215116,310.116177,38564,923247,466006.4194,448411.6849,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14930510,-1,14893930,-1,14893930,0.0,14900000.0,0.0,0.0,0.200931,10.448404,36580,14893930,7465255.0,10500000.0,14930510,14900000.0,14930510,0.0,14893930,14900000.0,14893930,0.0
1,14442706,959470,956557,961266,963596,960277.6667,960277.8667,514.303991,1574.107247,2.215651,310.191179,38402,922710,465893.7419,448238.7856,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14272700,16,6,4048713,4123112,278395.1961,165961.6279,839293.0016,662059.2049,9.738872,1625.620941,6,4048713,103425.3623,521201.363,2887939,3525040.5,4098054,502561.4936,2332716,3007252.75,4048713,752517.643
0,63160832,36379,73,279397,62143969,117023.1111,7008142.111,76001.15493,20700000.0,0.316652,123.905904,34,62107624,3324254.316,14200000.0,63160832,63200000.0,63160832,0.0,62107624,62100000.0,62107624,0.0
1,275834,275834,-1,275834,-1,275834.0,0.0,0.0,0.0,10.876107,3694.25089,1012,274822,137917.0,193612.9078,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,20032228,139,146,20000455,52717,4006445.6,22259.66667,8940926.341,27260.59592,0.499196,61.550817,4,19948348,2225803.111,6645976.133,20032228,20000000.0,20032228,0.0,19948348,19900000.0,19948348,0.0
1,14992689,154,1331,28898,23077,19876.46287,19867.66976,1940.808582,1663.499741,100.715756,11162.57397,154,18520,9935.512922,3592.165468,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14981230,159,3,38593,24619,19131.79694,19128.72414,4712.034298,3406.60774,104.664303,12190.38757,1,23064,9560.453095,6297.744601,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999574,81,4,36375,35679,18331.9131,17103.27708,5333.982492,5932.202689,113.069878,15493.17334,4,22093,8849.306195,5229.957864,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14994023,10577,5609,28315,25447,19996.70761,19992.03067,2790.501731,3280.665961,100.106556,11111.82769,49,21201,9996.015333,4073.731044,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999632,74,5879,163921,25315,19998.95461,20001.70628,7976.190656,3353.561985,100.002453,11100.27233,74,24018,10006.42562,5957.757907,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,57418,-1,-1,-1,-1,0.0,0.0,0.0,0.0,34.832283,1497.78815,57418,57418,57418.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14427954,960085,960615,964055,964335,961800.8,961818.1333,1009.287917,1097.66215,2.217917,248.406669,454,963393,465417.871,487724.4915,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14963826,35,2945,90870,483276,30169.00403,330913.2889,12339.25301,172133.3674,36.287511,7996.350666,35,90870,27608.53506,14070.55454,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14848916,39,50,1330908,971624,132579.6071,156253.266,204615.4892,166178.6349,14.007757,1639.917688,15,971624,71733.89372,122185.0165,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14998969,145,3,39121,42382,19134.81098,19106.57452,4777.550809,3866.691493,104.673861,12137.03422,2,35790,9559.572339,6305.570308,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,17638063,122,131,17437944,58676,1959784.778,19224.66667,5804400.711,27381.43688,0.963825,344.425576,16,17437944,1102378.938,4356198.245,17638063,17600000.0,17638063,0.0,17437944,17400000.0,17437944,0.0
0,2765,33,37,1506,1638,547.6,492.2,573.972168,661.770693,4339.963834,963471.9711,24,1343,251.363636,379.32803,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14448583,169,25,3173472,2951256,373161.3947,280336.9804,670309.2599,542288.2887,6.298195,302.313383,12,2800430,160539.8111,393406.7691,2079534,3107557.25,4077008,829313.8868,1067496,1733650.25,2800430,754181.0308
0,54832,-1,-1,-1,-1,0.0,0.0,0.0,0.0,36.475051,2808.578932,54832,54832,54832.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14747504,14,2,3205698,582693,469112.9677,1129.557598,828295.9228,18125.47516,887.54002,38182.0544,2,582693,1126.795844,18101.50392,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,263647,60,811,263587,129657,131823.5,65234.0,186341.7287,91107.88032,22.757703,9577.199816,21,133098,52729.4,71806.56114,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14789625,21,4645,10026153,9989907,359820.8537,643024.3913,1549362.745,2043086.385,4.462588,425.29814,21,9989798,227532.6923,1232327.364,12383419,12400000.0,12383419,0.0,9989798,9989798.0,9989798,0.0
1,14397677,36,74,2768619,2768611,654438.6364,757769.7895,941449.1725,986241.414,2.986593,150.440936,10,2768594,342801.8333,750518.7296,1958663,2843827.6,4017774,855042.4594,1636822,2257202.0,2768594,478350.146
1,636,636,-1,636,-1,636.0,0.0,0.0,0.0,3144.654088,125786.1635,636,636,636.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14422467,960295,960126,962477,962844,961456.6667,961423.2667,596.17533,687.453787,2.21876,248.501175,561,961768,465240.871,487642.8246,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14910516,0,251,1402747,1402096,160328.129,266757.6364,263556.5675,277914.0722,10.060014,2406.556554,0,1266498,100070.5772,178318.0852,8952600,8952600.0,8952600,0.0,1266498,1266498.0,1266498,0.0
1,14807695,20131,225,1046957,910678,548431.8519,339082.5581,349833.8391,312546.3289,4.862337,370.010322,27,910678,208559.0845,267448.009,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,257794,251,460,257543,124521,128897.0,62490.5,181932.9179,87724.37438,23.274397,9922.651419,49,132513,51558.8,70309.85408,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14999565,213,5971,33772,29279,19922.11702,19892.94562,2021.870552,1602.030259,100.536249,12190.6202,9,21660,9953.261447,7135.688464,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14996690,13,5,156037,54627,43311.16812,17885.41527,23552.95013,7531.907128,79.017437,13040.14419,5,49324,12666.12331,7827.984976,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999446,284,1,41210,43272,18426.83784,16943.63914,5133.135681,6344.986982,113.337519,15514.77301,1,29857,8828.396704,5160.010376,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,6618862,42,16,3439513,4640862,116555.6545,276314.5217,471408.9497,963398.2884,12.08667,3228.198443,16,3175885,83783.06329,367950.3682,3439513,3439513.0,3439513,0.0,3175885,3175885.0,3175885,0.0
1,14983921,840,6474,27248,22905,19917.13697,19947.65779,1902.576982,1307.473775,100.440999,12558.99574,16,20914,9962.713431,5517.864731,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,275780,275780,-1,275780,-1,275780.0,0.0,0.0,0.0,10.878236,3694.974255,3766,272014,137890.0,189679.9798,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10078605,10039660,10039586,10039660,10039586,10000000.0,10000000.0,0.0,0.0,0.39688,21.431537,38945,10000641,3359535.0,5751366.505,10039660,10000000.0,10039660,0.0,10000641,10000000.0,10000641,0.0
0,14999540,139,2,36548,24797,19204.15641,19107.69427,4667.619499,3686.843409,104.46987,12128.03859,2,21798,9578.250319,5414.063511,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,1301699,117,0,1001494,1224294,118159.0,49140.80769,300317.568,239769.9593,29.960843,26349.4095,0,1001494,34255.23684,164421.0925,1251189,1251189.0,1251189,0.0,1001494,1001494.0,1001494,0.0
0,14998980,1311,1,25217,814674,19236.61361,19229.46154,4379.886834,28843.56177,104.073744,11228.16352,1,24113,9614.730769,4217.604124,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,286916,-1,-1,-1,-1,0.0,0.0,0.0,0.0,6.970681,348.534066,286916,286916,286916.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,4153731,35,-1,3897793,-1,1038432.75,0.0,1909823.628,0.0,1.444484,113.151285,35,3897793,830746.2,1717913.767,4148455,4148455.0,4148455,0.0,3897793,3897793.0,3897793,0.0
0,9082607,43,2,1924390,1924957,181644.46,144161.4603,429176.3707,388775.7355,12.661563,3657.099773,2,1924112,79671.99123,296078.9877,2985292,4497770.0,6010248,2138966.9,1877020,1900566.0,1924112,33299.07253
1,5447495,5,18,3303142,3230579,73468.0137,73614.7973,395938.685,382626.9926,27.352021,8948.149562,5,3230579,36807.39865,271868.4907,5280060,5280060.0,5280060,0.0,3230579,3230579.0,3230579,0.0
0,177236,125,124,46165,48019,19692.88889,16969.0,22829.70897,22728.79985,107.201697,42745.2662,4,45976,9846.444444,18067.65282,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14993539,152,7,272001,351381,105588.3028,16365.86379,77362.9937,52261.18158,69.830078,82493.93289,7,219282,14334.1673,38777.19477,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,13250988,63,1,4884129,4934684,348710.2105,550027.7083,1057147.489,1314320.435,4.829829,2725.004354,1,4884129,210333.1429,832785.8587,1437630,3153392.75,5004092,1707772.802,1326458,3042786.5,4884129,1691066.515
1,9913386,274,-1,5843283,-1,1982677.2,0.0,2385676.481,0.0,0.706116,42.064336,274,5529509,1652231.0,2124693.743,2032824,3304462.0,5843283,2198684.61,2032824,3199381.0,5529509,2017950.594
1,14860654,56,739,1468847,1163833,232197.25,274436.4314,262628.5141,243098.7239,7.873139,1142.547293,19,1163833,128109.0862,176708.041,6061790,6061790.0,6061790,0.0,1163833,1163833.0,1163833,0.0
0,14994697,2,19,58179,58215,1601.721184,16437.73246,5190.190922,12116.9023,685.242256,41420.77696,2,58179,1459.479949,4750.617013,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,123444,-1,38,-1,174,0.0,106.0,0.0,96.161323,32.403357,2543.663524,38,123232,41148.0,71086.86176,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14997719,76,3,37321,23703,19165.95013,19133.42273,4840.607865,3520.780329,104.482555,12184.05279,3,21522,9577.087484,4994.240157,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14999630,5189,1774,37974,23164,19919.82736,19919.5758,2123.751255,1437.31707,100.469145,12072.69779,2,21833,9959.913679,5873.041925,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,13102355,46,1,6823020,6771524,524079.96,422616.6452,1459464.113,1316161.565,4.426685,1502.47799,1,6771524,229865.8772,984470.6821,1978931,3245629.5,6877503,2422188.618,1869754,3152487.5,6771524,2414520.694
0,10338018,2687,2,283195,10000164,112657.3333,2571501.0,149741.3968,4954217.756,0.870573,339.716955,2,10000046,1292252.25,3519827.655,10338018,10300000.0,10338018,0.0,10000046,10000000.0,10000046,0.0
0,14427114,960910,960184,962880,963506,961770.7333,961712.9333,554.861626,1012.403997,2.218046,248.421133,530,962283,465390.7742,487750.3548,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14995466,202667,38,4606429,5019537,1052876.714,1128044.692,1283490.284,1489864.482,1.933918,566.504569,0,4606429,535552.3571,1012575.402,1780167,3999508.0,6138495,2180274.825,1342812,3055297.333,4606429,1637780.582
1,14877941,19,26,835985,693814,151681.7755,167167.4719,156190.1713,166522.3152,12.703371,3259.187545,8,693814,79137.98404,104118.5189,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14999708,874,21,27147,24539,19896.29217,19893.51194,1906.660736,1794.598504,100.601958,9250.446742,1,21677,9946.755968,7154.409207,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14903738,21,25,504394,540545,71175.96154,90305.46626,111065.0352,139800.1832,25.027278,11727.1922,8,395487,40063.81183,74121.72297,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14984490,15358,5676,25214,24541,20004.79306,20002.86649,2711.217924,3170.718547,100.103507,11111.48928,29,22863,9996.324216,7091.642637,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14990722,94,17,31619,41220,18330.65116,17441.09197,4752.646073,6143.511244,111.935903,15286.45518,1,19830,8939.01133,3867.889722,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14425991,960259,959959,962897,964054,961687.0,961693.9333,826.005664,1099.985322,2.218218,248.440471,505,962364,465354.5484,487716.4264,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,12043828,8,28,7292089,7228450,315236.7105,293751.9024,1326630.413,1274124.39,6.725436,1979.104982,8,7228450,150547.85,914980.8596,3990522,5671595.0,7352668,2377396.236,3952237,5590343.5,7228450,2316632.429
0,14999335,49,11908,86425,482823,30010.26253,332631.0,12566.34185,157493.0003,36.334944,7097.181308,49,86425,27572.30699,13934.01276,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10397334,402669,300436,9643858,10046296,5023263.5,5173366.0,6534507.408,6891363.694,0.577071,25.968195,50602,9643858,2079466.8,4230887.612,9994665,9994665.0,9994665,0.0,9643858,9643858.0,9643858,0.0
1,14305713,26230,26461,1928400,1755020,504683.25,550219.7308,738844.0727,678976.3405,3.91452,352.2369,23,1755020,260103.8727,535207.9713,2004916,2007414.429,2010084,1915.339427,1538070,1636287.286,1755020,107553.0001
1,334008,811,334008,811,334008,811.0,334008.0,0.0,0.0,11.975761,4197.504251,35,333162,111336.0,192107.343,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,275366,275366,-1,275366,-1,275366.0,0.0,0.0,0.0,10.894591,3700.529477,3684,271682,137683.0,189503.2031,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14985647,5689,15649,24856,24516,20005.98665,20002.37784,3039.189388,2743.027492,100.095778,11110.63139,17,23261,9997.096064,7211.565886,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14442811,959392,951267,960925,967366,960247.9333,960247.2667,439.887643,4257.040689,2.215635,310.188924,39092,921644,465897.129,446366.1706,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14980538,131,2,35884,36919,19073.06115,19083.4879,4371.854147,3764.853219,104.936151,12180.53717,2,30811,9535.670274,5509.961895,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,3806351,76,80945,68852,484661,30209.13492,330937.7,14300.4546,145345.7913,36.255196,7912.039641,76,68852,27783.58394,15367.49743,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,24,-1,-1,-1,-1,0.0,0.0,0.0,0.0,83333.33333,3833333.333,24,24,24.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14987260,186,1,39741,30496,18340.21297,17044.31627,5468.435939,5803.545063,113.296226,15514.10998,1,22132,8831.620507,5052.810712,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14423938,959039,958818,963281,963875,961507.5333,961555.5333,1152.850713,1341.222436,2.218534,248.475832,492,962550,465288.3226,487673.6928,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,23905,55,20,23678,188,5976.25,61.571429,11801.17581,58.133058,543.819285,402509.9352,15,23459,1992.083333,6760.490918,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,215423,5,2,100937,74982,10680.71429,11861.25,28714.4569,24418.89886,148.544956,74602.06199,2,74982,6949.129032,18411.2089,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,12516,30,-1,12486,-1,6258.0,0.0,8807.72201,0.0,239.693193,14940.87568,30,12486,6258.0,8807.72201,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14988179,2,40,41289,148278,17489.12369,44417.46588,6254.508108,24614.9152,79.796218,13143.42456,2,41289,12542.40921,8105.515167,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14994339,5645,4362,25819,23055,19924.6516,19947.75766,1790.523679,1332.309283,100.371213,11900.8914,216,17920,9969.640293,3512.194875,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14972441,2,10,999893,880520,6384.823028,10514.33357,28714.16199,35874.35795,251.862739,275894.1578,2,863659,3971.469761,20675.92009,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,13825056,11,46,13588174,13547844,809431.9412,726276.1053,3293047.915,3104956.177,2.748633,570.05194,11,13522548,373650.1622,2221774.963,13704196,13700000.0,13704196,0.0,13522548,13500000.0,13522548,0.0
1,12471975,20,1718,10025211,9984456,592009.7619,1035930.333,2163037.166,2822825.482,2.806292,265.234656,20,9984400,366822.7941,1701455.668,10025211,10000000.0,10025211,0.0,9984400,9984400.0,9984400,0.0
1,14445849,959679,958525,961561,963296,960316.8,960495.8,471.99375,1022.977845,2.215169,310.12369,38412,922784,465995.129,448278.6126,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14970892,387,19899,7009057,7069556,1654775.333,1663432.444,2469909.418,2484871.955,1.335926,170.397328,92,7009057,787941.6842,1846043.446,2400236,4661167.0,7126840,2369944.263,1812646,4419172.333,7009057,2598245.471
1,4586875,12,13,804928,804899,31416.90411,24629.84181,96065.52048,86360.6504,70.85434,52712.57665,4,804883,14157.02161,65582.2882,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14997677,15699,71,25157,75702,19995.736,20004.57543,2788.638619,5783.217451,100.082166,11109.12043,3,23853,9998.451333,7237.017456,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,2461287,34,52,449662,358355,161440.4667,189324.8462,111115.0002,162627.1525,12.188745,917.81251,9,267954,84871.96552,83019.85497,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,200323,200323,-1,200323,-1,200323.0,0.0,0.0,0.0,14.975814,873.589154,37359,162964,100161.5,88816.14725,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,13225780,149,154,2999622,9995179,293693.1818,1271297.625,897872.1811,3525090.458,1.587808,491.691227,24,9995155,661289.0,2296076.684,2999622,6612890.0,10226158,5109932.61,2999622,6497388.5,9995155,4946588.822
0,14889713,7,12,549405,549206,784.205667,395.828685,10373.876,8151.686883,3801.550775,3750717.425,4,549192,263.055191,5980.89063,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,264630,167,56,264463,129948,132315.0,65002.0,186885.4938,91847.51402,22.673166,9670.10543,45,134414,52926.0,72366.82902,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,334762,48,23,332550,119793,41845.25,15464.125,117463.1169,42157.91305,53.769544,40590.03113,23,210611,19691.88235,57073.86295,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,12861470,4,6,3774830,3731554,13609.47983,15608.5801,194947.9592,205822.9537,137.464847,338477.0948,1,3731554,7278.704018,140721.9419,3796547,4161789.667,4683402,463644.8557,3005331,3400535.333,3731554,367341.5458
1,125247,17,15,58276,64815,10088.0,12469.875,23621.77238,23979.77323,127.747571,34962.91328,15,64719,8349.8,18621.57412,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14997765,15686,53,26074,68286,19997.02,20024.57086,2816.681671,4999.916107,100.014902,11101.65415,26,24334,10005.18012,7210.556467,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14443849,959602,942775,961031,977727,960207.4667,960328.7333,397.5064,6650.482163,2.215476,310.166632,38703,921827,465930.6129,446977.2055,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,5764419,107,134374,2658091,2324564,804485.2857,804094.7143,1146375.022,1006393.997,2.775648,312.607394,107,2324564,384294.6,724122.1995,2698283,2815022.5,2931762,165094.5842,1944229,2134396.5,2324564,268937.4576
1,624477,1,8,408340,215094,41631.8,25532.5625,115679.1517,69597.99873,52.84422,36906.08301,1,215818,19514.90625,61560.24923,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,107868,47,15861,72030,33603,35956.0,24732.0,35991.78365,12545.48847,64.89413,33605.88868,47,33681,17978.0,14500.08366,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,9923781,303,13722,4952027,4944652,1653963.5,1925884.2,2248392.579,2396530.284,1.309985,403.777552,26,4602705,826981.75,1657787.098,4578047,4765212.5,4952378,264691.9885,4111225,4356965.0,4602705,347528.8408
1,288932,-1,-1,-1,-1,0.0,0.0,0.0,0.0,6.922044,346.102197,288932,288932,288932.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,3229519,471,26,857232,714558,192854.625,180596.9412,251743.751,180596.1582,10.837527,1386.584194,26,714558,94985.85294,147527.5665,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14991914,2,8,950046,950068,21056.05899,21038.0211,128624.0933,127467.0093,95.051239,28381.43282,-1,949597,10528.02949,90313.42574,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,3600591,25943,0,3359160,159016,600098.5,30780.28571,1352287.242,60030.89133,4.165983,1494.754611,0,3359160,257185.0714,893478.9944,3600591,3600591.0,3600591,0.0,3359160,3359160.0,3359160,0.0
1,452486,22,19,213127,26251,1817.212851,968.540323,13611.71088,2121.599256,1102.796551,772728.88,6,212233,908.606426,9617.232658,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14428375,959231,959067,967715,967755,961822.5333,961847.8667,1948.909929,2040.241805,2.217852,248.399421,577,967017,465431.4516,487788.2567,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,264527,-1,-1,-1,-1,0.0,0.0,0.0,0.0,7.560665,393.154574,264527,264527,264527.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,5769138,752243,526734,4850145,5076547,2801194.0,2801640.5,2897654.293,3217203.625,1.040017,107.641731,59652,4850145,1153827.6,2073863.366,5602388,5602388.0,5602388,0.0,4850145,4850145.0,4850145,0.0
0,55062,-1,-1,-1,-1,0.0,0.0,0.0,0.0,36.322691,2796.84719,55062,55062,55062.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,14998266,39,17,31409,41388,18177.75485,17319.01386,5215.019219,5965.648709,112.813041,15423.58297,2,23402,8869.465405,6165.749502,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999531,76,29,30246,151100,18359.27907,44321.81065,4251.808926,30459.25925,77.135745,11670.5649,10,26119,12975.37284,6692.238667,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10822851,33,34,10000368,10130547,297018.9167,254586.9286,1664005.644,1561491.569,7.391768,4876.071933,9,10000368,136998.1139,1124441.834,10692681,10700000.0,10692681,0.0,10000368,10000000.0,10000368,0.0
1,207872,-1,207872,-1,207872,0.0,207872.0,0.0,0.0,14.431958,4902.055111,1871,206001,103936.0,144341.7072,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,233962,337,403,190426,150842,77987.33333,64078.66667,99705.20589,77831.571,34.193587,19520.26397,88,150842,33423.14286,55032.54339,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,275873,-1,-1,-1,-1,0.0,0.0,0.0,0.0,7.249713,362.485637,275873,275873,275873.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14987804,15653,5680,25066,24726,20000.90521,20001.82911,2769.498535,3162.964462,100.081373,11109.03238,6,23604,9998.535023,6184.114645,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14999902,5701,15581,24903,24388,19994.60667,20003.251,3177.570375,2682.529246,100.06732,11107.47257,16,22850,9999.934667,7197.768476,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,10077390,10038857,10038472,10038857,10038472,10000000.0,10000000.0,0.0,0.0,0.396928,21.434121,38533,9999939,3359130.0,5751109.299,10038857,10000000.0,10038857,0.0,9999939,9999939.0,9999939,0.0
1,6095830,8524,-1,5618809,-1,1980741.333,0.0,3154380.675,0.0,0.820233,156.992567,8524,5618809,1523957.5,2732767.372,5942224,5942224.0,5942224,0.0,5618809,5618809.0,5618809,0.0
1,14815687,3020,1884,5397848,5198535,1058263.357,1124179.538,1781730.403,1790380.301,1.957385,282.673358,22,5198535,529131.6786,1278487.714,3167745,4938544.333,6351452,1621746.712,2402840,3965116.0,5198535,1426565.045
0,13793718,158,142,7485928,7857899,1149445.667,1149365.167,2047864.136,2166315.05,1.884916,144.631056,142,7485622,551748.72,1503934.115,1402340,3447008.5,8285516,3240092.194,1030063,2753854.75,7485622,3156212.809
1,286185,-1,-1,-1,-1,0.0,0.0,0.0,0.0,6.988486,352.918567,286185,286185,286185.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,20,-1,-1,-1,-1,0.0,0.0,0.0,0.0,100000.0,4600000.0,20,20,20.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14994820,14267,5797,24872,24585,20003.61282,19993.09333,2744.550671,3116.026453,100.101235,11111.23708,51,22549,9996.546667,5093.155638,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,10382645,5,216,161445,10003039,54232.14286,1724502.667,69626.02051,4056329.468,1.444719,601.677126,5,10003020,741617.5,2666055.09,10382645,10400000.0,10382645,0.0,10003020,10000000.0,10003020,0.0
0,13962082,75,1,2847739,2847831,236627.4746,183711.6053,507800.6905,457512.4504,9.81229,2857.668362,1,2847614,102662.3676,352504.9723,2848645,6934897.0,11021149,5778832.998,1871738,2359676.0,2847614,690048.5372
1,3677148,0,3,266250,269993,3834.356621,7455.185345,25891.715,35057.13324,387.528596,358673.0803,0,266230,2582.266854,20748.37272,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0
0,14987943,3859,5916,45315,24311,20037.22594,20009.7263,5465.012323,3459.223748,100.013724,11101.52341,60,24221,10005.3024,6234.913068,-1,0.0,-1,0.0,-1,0.0,-1,0.0
1,12975692,-1,17,-1,8409256,0.0,281977.6222,0.0,1276294.186,3.622157,199.681065,17,8409256,282080.2609,1262033.66,2169447,5766780.5,9364114,5087397.824,1882748,5146002.0,8409256,4614938.064
1,14907672,34,73,1031398,1038047,193606.1299,316506.2667,234004.1851,250299.8074,8.317865,1295.037884,22,707149,121200.5854,141284.1168,-1,0.0,-1,0.0,-1,0.0,-1,0.0
